customer_id,gender,age,city,region,signup_date,preferred_device,loyalty_tier,email_opt_in,income_band
C100925,Female,36,Kano,North West,2025-07-04,Mobile,Gold,No,High
C100926,Female,34,Kaduna,North West,2024-07-21,Desktop,Bronze,Yes,Lower-Middle
C100927,Male,22,Port Harcourt,South South,2025-03-13,Mobile,Silver,Yes,Low
C100928,Male,37,Lagos,South West,2025-05-10,Desktop,Silver,Yes,Low
C100929,Male,34,Ibadan,South West,2025-11-17,Mobile,Bronze,Yes,Upper-Middle
C100930,Female,53,Port Harcourt,South South,2025-10-20,Mobile,Bronze,Yes,Lower-Middle
C100931,Male,23,Port Harcourt,South South,"Aug 24, 2025",Desktop,Gold,Yes,Upper-Middle
C100932,Female,42,Abuja,North Central,2025-02-01,Desktop,Bronze,Yes,Lower-Middle
C100933,Male,29,Kaduna,North West,2025-01-03,Desktop ,Bronze,Yes,High
C100934,Male,30,Lagos,South West,2025-09-12,Tablet,Bronze,Yes,Middle
C100935,Female,48,Lagos,South West,2025-11-08,Tablet,Silver,Yes,Lower-Middle
C100936,Female,32,Kano,North West,2025-07-18,Desktop,Bronze,No,Low
C100937,Male,40,Kaduna,North West,2025-06-21,Desktop,Bronze,No,Low
C100938,Male,34,Abuja,North Central,2025-10-08,Desktop,Bronze,No,Upper-Middle
C100939,Male,25,Lagos,South West,2025-02-01,Mobile,Bronze,Yes,Lower-Middle
C100940,Male,31,Benin City,South South,2024-07-02,Mobile,Silver,Yes,High
C100941,Male,29,Jos,North Central,12-20-2024,Desktop,Silver,Yes,Middle
C100942,Female,31,Abuja,North Central,2025-10-03,Desktop,Platinum,Yes,Middle
C100943,Male,50,Benin City,South South,2025-07-28,Mobile,Silver,Yes,Lower-Middle
C100944,Male,37,Abuja,North Central,24/03/2024,Desktop,Silver,No,Low
C100945,Female,18,Kaduna,North West,2025-02-15,Mobile,Silver,Yes,Lower-Middle
C100946,Female,50,Ibadan,South West,2024-04-12,Mobile,Bronze,Yes,Lower-Middle
C100947,Female,36,Port Harcourt,South South,01/05/2024,Mobile,Bronze,Yes,High
C100948,Male,41,Kano,North West,2024-08-23,Mobile,Bronze,No,Upper-Middle
C100949,Female,47,Ibadan,South West,2024-03-18,Mobile,Gold,Yes,Lower-Middle
C100950,Female,26,Lagos,South West,2024-05-08,Mobile,Bronze,No,Lower-Middle
C100951,Male,36,Port Harcourt,South South,2025-04-16,Mobile,Silver,No,Low
C100952,Female,32,Calabar,South South,2024/03/07,Mobile,Silver,Yes,Middle
C100953,Male,30,Enugu,S/South,2025-11-01,Desktop,Silver,Yes,Middle
C100954,Female,30,Ibadan,South West,2024-07-01,Tablet,Bronze,Yes,Middle
C100955,Female,34,Kano,North West,2024-06-26,Mobile,Silver,No,Low
C100956,Non-binary,43,Lagos,South West,2024-11-27,Mobile,Silver,Yes,Middle
C100957,Male,40,Port Harcourt,South South,2024-12-26,Mobile,Platinum,Yes,Lower-Middle
C100958,Female,36,Jos,North Central,2024-02-22,Mobile,Gold,Yes,Upper-Middle
C100959,Male,44,Lagos,South West,2025-03-10,Mobile,Gold,Yes,Lower-Middle
C100960,Female,18,Calabar,South South,2025/02/22,Tablet,Bronze,Yes,Middle
C100961,Female,33,Enugu,South East,20/04/2025,Mobile,Silver,Yes,Low
C100962,Female,36,Kano,North West,2024-08-18,Mobile,Bronze,Yes,Upper-Middle
C100963,Male,36,Port Harcourt,South South,2025-12-06,Tablet,Silver,TRUE,Upper-Middle
C100964,Female,46,Lagos,South West,2024/02/18,Mobile,Platinum,Yes,Middle
C100965,Male,35,Abuja,North Central,2024-05-11,Mobile,Bronze,Yes,Middle
C100966,Female,45,Kaduna,North West,2024-08-06,Mobile,Bronze,Yes,Lower-Middle
C100967,Male,31,Port Harcourt,South South,2024-03-11,Desktop,Gold,Yes,Middle
C100968,Male,39,Enugu,South East,2024-12-09,Mobile,Platinum,Yes,High
C100969,Male,34,Lagos,South West,2025-11-06,Desktop,Bronze,Yes,Upper-Middle
C100970,Female,31,Enugu,South East,2025-07-15,Desktop,Gold,Yes,Lower-Middle
C100971,Female,38,Enugu,South East,2025-08-13,Desktop,Bronze,Yes,Upper-Middle
C100972,Female,38,Kaduna,North West,2025-02-07,Mobile,Platinum,Yes,Middle
C100973,Male,25,Lagos,South West,2025-01-31,Tablet,Bronze,Yes,Middle
C100974,Female,42,Abuja,North Central,2025-05-07,Mobile,Bronze,No,Low
C100975,Female,31,Lagos,South West,2025-05-07,Mobile,Bronze,No,Lower-Middle
C100976,Male,34,Lagos,South West,2024-11-17,Mobile,Bronze,Yes,Lower-Middle
C100977,Female,18,Kaduna,North West,2025-10-29,Desktop,Bronze,Yes,Middle
C100978,Male,33,Ibadan,South West,2024-02-20,Tablet,Silver,No,Low
C100979,Female,18,Kaduna,North West,2024-08-16,Desktop,Gold,No,Low
C100980,Male,41,Abuja,North Central,2024-06-28,Mobile,Bronze,No,Upper-Middle
C100981,Male,26,Port Harcourt,South South,2024-07-30,Desktop,Bronze,Y,Lower-Middle
C100982,Male,29,Jos,North Central,"Apr 25, 2024",Mobile,Silver,Yes,Middle
C100983,Male,32,Calabar,South South,2024-02-13,Desktop,Silver,Yes,Lower-Middle
C100984,Female,21,Lagos,South West,2025-12-01,Mobile,Silver,No,High
C100985,Female,33,Kaduna,North West,2025-01-01,Mobile,Silver,No,Lower-Middle
C100986,Male,22,Benin City,South South,01-23-2024,Mobile,Silver,No,Upper-Middle
C100987,Female,31,Lagos,South West,2024-03-17,Mobile,Gold,No,Middle
C100988,Male,41,Benin City,South South,2025-02-22,Desktop,Platinum,Yes,Low
C100989,Female,45,Abuja,North Central,2024-05-14,Mobile,Gold,Yes,Low
C100990,Female,46,Port Harcourt,South South,2025-08-08,Mobile,Bronze,Yes,Middle
C100991,Male,31,Calabar,South South,2024-04-28,Mobile,Silver,Yes,High
C100992,Female,24,Kaduna,North West,2025-05-20,Mobile,Silver,Yes,Middle
C100993,Female,37,Lagos,South West,2024-07-17,Desktop ,Bronze,No,Lower-Middle
C100994,Female,47,,North West,2025-12-15,Mobile,Platinum,Yes,Upper-Middle
C100995,Female,25,Lagos,South West,2024-05-04,Desktop,Gold,Yes,Middle
C100996,Female,45,Jos,North Central,2024-05-06,Mobile,Bronze,Yes,Middle
C100997,Female,32,Benin City,South South,2024-05-03,Tablet,Bronze,No,Low
C100998,Male,18,Kano,North West,01-22-2024,Desktop,Bronze,Yes,Middle
C100999,Male,34,Lagos,South West,2025-03-31,Mobile,Silver,Yes,Upper-Middle
C101000,Female,50,Lagos,South West,2025-03-14,Mobile,Bronze,Yes,Upper-Middle
C101001,Female,40,Ibadan,South West,2025-07-29,Mobile,Platinum,Yes,Lower-Middle
C101002,Male,43,Port Harcourt,South South,12-15-2025,Mobile,Silver,Yes,Middle
C101003,Female,37,Enugu,South East,2025-03-28,Mobile,Bronze,Yes,Upper-Middle
C101004,Male,18,Abuja,North Central,2024-06-18,Mobile,Silver,No,Lower-Middle
C101005,Male,18,Port Harcourt,South South,2024-09-29,Tablet,Silver,Yes,Upper-Middle
C101006,Female,24,Lagos,South West,2024-08-14,Desktop,Platinum,Yes,Middle
C101007,Male,30,Ibadan,South West,2024-07-13,Mobile,Silver,Yes,Low
C101008,Female,24,Calabar,South South,2024-03-17,Mobile,Silver,Yes,Middle
C101009,Female,26,Abuja,North Central,2025-03-11,Mobile,Bronze,No,Middle
C101010,Male,40,Kaduna,North West,2025-06-01,Mobile,Silver,No,Middle
C101011,Male,46,Lagos,South West,2025-10-19,Mobile,Bronze,No,Upper-Middle
C101012,Female,18,Jos,North Central,2024-11-20,Desktop,Bronze,Yes,Middle
C101013,Male,23,Ibadan,South West,2025-09-17,Desktop,Silver,Yes,Lower-Middle
C101014,Female,32,Lagos,South West,2025-01-28,Mobile,Bronze,Yes,Low
C101015,Female,31,Kaduna,North West,2024-09-23,Mobile,Gold,0,Low
C101016,Male,18,Jos,North Central,2025-09-14,Desktop,Bronze,No,Low
C101017,Female,60,Lagos,South West,2025-05-23,Mobile,Platinum,Yes,Upper-Middle
C101018,Female,39,Lagos,South West,2024-05-01,Mobile,Bronze,No,Middle
C101019,Male,36,Abuja,North Central,2024-12-27,Mobile,Silver,No,Upper-Middle
C101020,Female,18,Ibadan,South West,2024-07-14,Desktop,Bronze,Yes,Upper-Middle
C101021,Male,36,Calabar,South South,03/04/2025,Mobile,Bronze,Yes,Middle
C101022,Male,22,Enugu,South East,2024-08-07,Mobile,Bronze,Yes,Upper-Middle
C101023,Male,38,Abuja,North Central,2024/09/12,Mobile,Bronze,Yes,Middle
C101024,Female,36,Lagos,South West,2024-02-24,Mobile,Gold,Yes,Lower-Middle
C101025,Male,33,Benin City,South South,2025-02-17,Mobile,Gold,No,Middle
C101026,Female,37,Benin City,South South,2024-09-11,Mobile,Bronze,Yes,Upper-Middle
C101027,Male,28,Abuja,North Central,31/03/2024,Mobile,Bronze,Yes,Low
C101028,Male,35,Benin City,South South,2024-06-08,Mobile,Gold,Yes,Low
C101029,Female,18,Calabar,South South,2025-11-11,Tablet,Silver,Yes,Low
C101030,Male,40,Lagos,South West,2025-12-07,Mobile,Bronze,Yes,Upper-Middle
C101031,Female,31,Abuja,North Central,2025-07-28,Mobile,Bronze,No,Upper-Middle
C101032,Male,56,Enugu,South East,2025/07/06,phone,Silver,No,Lower-Middle
C101033,Non-binary,34,Lagos,South West,2025-03-07,Tablet,Silver,Yes,High
C101034,Non-binary,18,Lagos,South West,2024-10-03,Mobile,Silver,Yes,Low
C101035,Male,47,Lagos,South West,2024-07-20,Desktop,Bronze,Yes,Low
C101036,Female,26,Kaduna,North West,2024-04-08,Mobile,Silver,Yes,Middle
C101037,Female,23,Lagos,South West,2025-11-25,Mobile,Platinum,Yes,Upper-Middle
C101038,Male,33,Lagos,South West,2024-07-16,Mobile,Bronze,No,Low
C101039,Male,45,Kano,North West,2025-02-26,Mobile,Silver,Yes,Upper-Middle
C101040,Male,51,Kaduna,North West,2025-03-17,Mobile,Bronze,Yes,Lower-Middle
C101041,Male,30,Kaduna,North West,2025-05-27,Desktop,Bronze,Yes,Low
C101042,Female,35,Port Harcourt,South South,2024-09-03,Desktop,Silver,Yes,Lower-Middle
C101043,M,35,Jos,North Central,2025-06-02,Desktop,Gold,Yes,Lower-Middle
C101044,Male,27,Lagos,South West,2024-11-27,Mobile,Silver,Yes,Low
C101045,Male,28,Ibadan,South West,2024-07-24,Desktop,Bronze,Yes,Upper-Middle
C101046,F,32,Port Harcourt,South South,2025-12-11,Mobile,Gold,Yes,Upper-Middle
C101047,Female,32,Benin City,South South,2025-05-13,Mobile,Platinum,Yes,High
C101048,Male,43,Lagos,South West,2025-04-18,Mobile,Gold,Yes,Low
C101049,Female,18,Lagos,South West,2024-06-19,Mobile,Silver,Yes,Low
C101050,Male,37,Calabar,South South,2024-05-28,Mobile,Silver,No,Upper-Middle
C101051,Female,36,Abuja,North Central,2024-04-25,Mobile,Silver,Yes,High
C101052,Female,45,Ibadan,South West,2025-10-29,Desktop,Platinum,Yes,Middle
C101053,Female,30,Jos,North Central,2024-07-14,Desktop,Gold,N,Middle
C101054,Male,30,Abuja,North Central,2025-07-29,Desktop,Silver,Yes,Low
C101055,Female,34,Port Harcourt,South South,2025-04-29,Mobile,Platinum,Yes,Upper-Middle
C101056,Male,28,Benin City,South South,06-27-2024,Mobile,Bronze,Yes,Lower-Middle
C101057,Male,28,Lagos,South West,2025-01-22,Desktop,Bronze,Yes,Middle
C101058,Male,27,Lagos,South West,2025-05-16,Desktop,Bronze,Yes,Upper-Middle
C101059,Female,27,Kano,North West,2024-06-18,Mobile,Silver,No,Lower-Middle
C101060,Male,24,Port Harcourt,South South,2024-12-20,Desktop,Silver,Yes,High
C101061,Female,27,Lagos,South West,2024-04-03,Mobile,Bronze,Yes,Middle
C101062,Male,26,Abuja,North Central,2024-03-12,Mobile,Bronze,Yes,Middle
C101063,Non-binary,26,Kano,North West,2024-02-18,Mobile,Silver,No,Middle
C101064,Female,21,Kaduna,North West,2024/05/07,Mobile,Silver,Yes,Low
C101065,Female,41,Ibadan,South West,2025-02-19,Tablet,Silver,No,Middle
C101066,Female,36,Abuja,North Central,2024-10-02,Mobile,Silver,Yes,Middle
C101067,Male,32,Enugu,South East,2024-04-10,Mobile,Silver,No,Middle
C101068,Male,23,Lagos,South West,2024-02-01,Mobile,Bronze,No,High
C101069,Female,39,Kaduna,North West,2024-04-28,Mobile,Bronze,Yes,Middle
C101070,Female,31,Lagos,South West,2024-04-01,Mobile,Gold,Yes,Upper-Middle
C101071,Female,32,Jos,North Central,06-02-2025,Desktop,Gold,Yes,Middle
C101072,Male,34,Kaduna,North West,2024-08-18,Mobile,Silver,No,Middle
C101073,Female,32,Ibadan,South West,2024-08-05,Desktop,Bronze,Yes,Low
C101074,Male,42,Port Harcourt,South South,2025-06-23,Desktop,Bronze,No,Low
C101075,Male,26,Benin City,South South,2025-01-27,Mobile,Bronze,No,Lower-Middle
C101076,Male,27,Kano,North West,10-20-2024,Mobile,Silver,Yes,Middle
C101077,Male,34,Benin City,South South,2024-03-19,Mobile,Silver,Yes,Upper-Middle
C101078,Female,31,Kano,North West,2025-04-17,Desktop,Silver,No,Low
C101079,Female,38,Lagos,South West,2025-03-09,Mobile,Gold,No,Lower-Middle
C101080,Female,41,Abjua,South South,2025-12-08,Desktop,Gold,Yes,Low
C101081,Male,45, lagos ,North West,2024-01-17,Mobile,Bronze,Yes,Middle
C101082,Male,42,Port Harcourt,South South,2024-06-29,Mobile,Bronze,Yes,Upper-Middle
C101083,Male,30,Calabar,South South,2025-05-26,Mobile,Silver,No,Upper-Middle
C101084,Female,31,Ibadan,South West,2025-06-18,Mobile,Bronze,Yes,Upper-Middle
C101085,Male,30,Abuja,North Central,2025-09-30,Mobile,Silver,No,Lower-Middle
C101086,Female,43,Jos,South-West,2025-01-13,Mobile,Bronze,Yes,Upper-Middle
C101087,Male,31,Port Harcourt,South South,2024-01-31,Mobile,Silver,No,Upper-Middle
C101088,Female,25,Benin City,South South,2025-09-01,Mobile,Platinum,Yes,Low
C101089,Female,24,Kano,North West,2024-06-16,Mobile,Silver,Yes,Lower-Middle
C101090,Male,40,Enugu,South East,2025-10-13,Mobile,Silver,Yes,Upper-Middle
C101091,Male,25,Lagos,South West,2025-03-28,Desktop,Gold,No,Lower-Middle
C101092,Female,18,Enugu,South East,2024-10-22,Mobile,Bronze,No,Upper-Middle
C101093,Female,39,Benin City,South South,2025-12-11,Mobile,Bronze,Yes,Middle
C101094,Female,36,Port Harcourt,South South,09-01-2024,Mobile,Platinum,Yes,Upper-Middle
C101095,Female,40,Abuja,North Central,2025-11-15,Mobile,Bronze,Yes,Lower-Middle
C101096,Male,99,Calabar,South South,2024-07-21,Tablet,Gold,Yes,Low
C101097,Male,38,Calabar,South South,2024-07-15,Mobile,Bronze,Yes,Lower-Middle
C101098,Female,37,Benin City,South South,2025-07-20,Mobile,Gold,Yes,Low
C101099,Male,33,Port Harcourt,South South,2024-12-14,Mobile,Bronze,Yes,High
C101100,Female,26,Calabar,South South,2024-11-24,Mobile,Silver,No,High
C101101,Female,18,Lagos,South West,2024-02-15,Mobile,Bronze,No,Middle
C101102,Male,18,Lagos,South West,2024-02-04,Desktop,Silver,Yes,Middle
C101103,Male,36,Ibadan,South West,2024-10-23,Desktop,Platinum,Yes,Upper-Middle
C101104,Female,40,Benin City,South South,22/12/2024,Mobile,Gold,,Lower-Middle
C101105,Female,33,Lagos,South West,2024-08-28,Mobile,Gold,No,Upper-Middle
C101106,Male,26,Lagos,South West,2025/03/07,Mobile,Silver,Yes,Upper-Middle
C101107,Male,39,Lagos,South West,2025-07-26,Mobile,Bronze,Yes,Upper-Middle
C101108,Male,33,Abuja,North Central,2025-07-08,Desktop,Bronze,Yes,Middle
C101109,Male,33,Lagos,South West,2025-12-01,Desktop,Silver,No,Low
C101110,Female,-3,Lagos,South West,2024-11-24,Mobile,Bronze,Yes,Middle
C101111,Male,23,Lagos,South West,2024-11-27,Mobile,Silver,No,Upper-Middle
C101112,Female,24,Port Harcourt,South South,"Dec 08, 2024",Mobile,Bronze,Yes,Lower-Middle
C101113,Female,37,Lagos,South West,2024-12-25,Desktop,Bronze,No,Middle
C101114,Male,48,Kaduna,North West,2024-11-02,Desktop,Bronze,No,Middle
C101115,Female,49,Port Harcourt,South South,"Jul 22, 2025",Mobile,Bronze,Yes,Middle
C101116,Male,31,Lagos,South West,2024-10-12,Mobile,Gold,Yes,Upper-Middle
C101117,Female,37,Kano,North West,2025-03-19,Mobile,Bronze,No,Lower-Middle
C101118,Male,32,Kaduna,North West,2024-10-21,Mobile,Silver,No,High
C101119,Female,34,Port Harcourt,South South,2025-02-06,Mobile,Silver,Yes,Upper-Middle
C101120,Male,37,Lagos,South West,2024-11-12,Mobile,Silver,Yes,Lower-Middle
C101121,Female,41,Kano,North West,2024-09-03,Desktop,Silver,No,Low
C101122,Female,23,Kaduna,North West,2025-05-31,Mobile,Gold,No,Lower-Middle
C101123,Female,49,Jos,North Central,2024-05-31,Mobile,Bronze,Yes,Low
C101124,Male,32,Kano,North West,2025-09-13,Mobile,Silver,Yes,Lower-Middle
C101125,Male,24,Benin City,South South,2024-07-01,Desktop,Gold,Yes,Middle
C101126,Non-binary,54,Port Harcourt,South South,2024-07-24,Mobile,Gold,Yes,High
C101127,Male,25,Abuja,North Central,2025-10-04,Mobile,Platinum,Yes,Middle
C101128,Female,33,Lagos,South West,2024-02-13,Tablet,Silver,Yes,Upper-Middle
C101129,Female,27,Enugu,South East,2025-07-07,Mobile,Gold,Yes,Upper-Middle
C101130,Female,44,Benin City,South South,2024-03-01,Mobile,Gold,No,Low
C101131,Male,18,Abuja,North Central,2024-03-06,Mobile,Bronze,Yes,Middle
C101132,Female,36,Lagos,South West,2025-04-13,Mobile,Gold,Yes,Middle
C101133,Female,19,Abuja,North Central,2025-11-03,Mobile,Bronze,No,Upper-Middle
C101134,Male,47,Kaduna,North West,2024-02-13,Desktop,Bronze,Yes,Low
C101135,Female,52,Lagos,South West,2025-06-23,Mobile,Bronze,Yes,Upper-Middle
C101136,Female,41,Lagos,South West,2025-10-11,Mobile,Gold,Yes,Lower-Middle
C101137,Female,26,Port Harcourt,South South,2024-03-13,Desktop,Gold,Yes,Upper-Middle
C101138,Male,44,Abuja,North Central,2025-03-08,Mobile,Bronze,Yes,Middle
C101139,Female,53,Kano,North West,26/10/2025,Mobile,Bronze,Yes,Lower-Middle
C101140,Female,35,Benin City,South South,2024-02-07,Desktop ,Silver,Yes,Lower-Middle
C101141,Male,30,Ibadan,South West,2024-11-25,Mobile,Bronze,No,Low
C101142,Female,46,Calabar,South South,2025-04-28,Tablet,Silver,Yes,Upper-Middle
C101143,Male,thirty,Enugu,South East,2025-04-15,Tablet,Bronze,Yes,Middle
C101144,Male,31,Lagos,South West,2025-09-23,Desktop,Bronze,No,Middle
C101145,Male,33,Abuja,North Central,17/02/2024,Mobile,Silver,Yes,Lower-Middle
C101146,Female,34,Port Harcourt,South South,2025-01-17,Desktop,Silver,Yes,Upper-Middle
C101147,Male,43,Lagos,South West,2024-12-04,Mobile,Gold,No,Lower-Middle
C101148,Female,32,Kaduna,North West,"Jun 03, 2024",Tablet,Bronze,Yes,Low
C101149,Female,23,Kaduna,North West,2025-09-10,Mobile,Bronze,Yes,Upper-Middle
C101150,Male,20,Abuja,North Central,2025-02-03,Desktop,Silver,No,Upper-Middle
C101151,Non-binary,32,Jos,North Central,2024-01-31,Desktop,Gold,No,Middle
C101152,Male,37,Benin City,South-West,2025-09-26,Mobile,Bronze,Yes,Lower-Middle
C101153,Male,42,Abuja,North Central,2024/05/07,Mobile,Bronze,Yes,Upper-Middle
C101154,Female,39,Kano,North West,2024-11-01,Mobile,Bronze,Yes,Middle
C101155,Male,21,Kano,North West,10/09/2024,Tablet,Gold,Yes,Low
C101156,Male,38,Kano,North West,2024-12-25,Mobile,Bronze,Yes,Upper-Middle
C101157,Male,27,Calabar,South South,2024-05-30,Mobile,Gold,Yes,Middle
C101158,Male,45,Jos,North Central,2025-08-14,Desktop,Bronze,Yes,Low
C101159,Male,30,Port Harcourt,South South,2024-12-14,Desktop,Bronze,Yes,Middle
C101160,Female,31,Port Harcourt,South South,2024-03-02,Mobile,Bronze,Yes,Low
C101161,Male,28,Lagos,South West,2024-05-11,Mobile,Silver,No,Middle
C101162,Male,42,Port Harcourt,South South,2025-04-16,Mobile,Platinum,Yes,Lower-Middle
C101163,Female,32,Lagos,South West,2025-09-13,Mobile,Bronze,Yes,Lower-Middle
C101164,Female,58,Lagos,South West,2025-03-17,Mobile,Silver,Yes,Middle
C101165,Male,44,Enugu,South East,2024-06-02,Desktop,Bronze,FALSE,Lower-Middle
C101166,Male,23,Lagos,South West,2024-02-18,Mobile,Gold,Yes,Upper-Middle
C101167,Non-binary,33,Lagos,South West,2025-09-05,Desktop,Bronze,Yes,Lower-Middle
C101168,Male,43,Kano,North West,2024-10-01,Mobile,Bronze,Yes,Middle
C101169,Female,40,Benin City,South South,2024-12-22,Mobile,Gold,No,Lower-Middle
C101170,Male,39,Port Harcourt,South South,2024-10-02,Mobile,Silver,Yes,Lower-Middle
C101171,Female,35,Enugu,South East,2024-11-14,Mobile,Bronze,Yes,Lower-Middle
C101172,Female,19,Abuja,North Central,"Sep 18, 2024",Mobile,Bronze,No,Middle
C101173,Female,20,Lagos,South West,2025-10-24,Mobile,Gold,Yes,Lower-Middle
C101174,Non-binary,40,Ibadan,South West,2024-04-03,Mobile,Bronze,Yes,Lower-Middle
C101175,Female,27,Lagos,South West,2025-12-12,Mobile,Silver,Yes,Upper-Middle
C101176,Female,33,Kano,North West,"Apr 30, 2024",Mobile,Bronze,Yes,Lower-Middle
C101177,Female,39,Jos,North Central,2024-02-21,Tablet,Bronze,Yes,Low
C101178,Female,18,Enugu,South East,"Apr 28, 2025",Mobile,Bronze,Yes,Low
C101179,Female,18,Jos,North Central,2025-06-07,Mobile,Gold,Yes,Upper-Middle
C101180,Female,38,Lagos,South West,2025-09-08,Mobile,Platinum,No,Low
C101181,Female,28,Port Harcourt,South South,2025-10-31,Mobile,Gold,Yes,High
C101182,Male,30,Jos,North Central,2024-08-03,Mobile,Silver,Yes,Upper-Middle
C101183,Female,43,Enugu,South East,2024-04-30,Desktop,Bronze,Yes,Low
C101184,Female,31,Benin City,South South,"Jan 08, 2024",Mobile,Platinum,Yes,Lower-Middle
C101185,Male,33,Kano,North West,2024-10-02,Mobile,Gold,No,Low
C101186,Female,36,Abuja,North Central,07-16-2025,TAB,Bronze,Yes,Middle
C101187,Male,18,Abuja,North Central,2024-07-15,Desktop,Silver,Yes,Low
C101188,Male,49,Lagos,South West,21/09/2024,Mobile,Silver,No,Low
C101189,Female,37,Jos,North Central,2025-03-11,Mobile,Bronze,No,Low
C101190,Non-binary,28,Abuja,North Central,2025/04/12,Mobile,Gold,No,Middle
C101191,Male,43,Calabar,South South,2025-06-30,Desktop,Gold,Yes,Lower-Middle
C101192,Male,25,Lagos,South West,2024-03-02,Mobile,Bronze,No,Middle
C101193,Male,27,Kaduna,south west,2024-08-05,Mobile,Bronze,Yes,Middle
C101194,Female,22,Ibadan,South West,11-14-2024,Desktop,Platinum,No,Low
C101195,Male,31,Lagos,South West,2025-03-11,Mobile,Gold,Yes,Upper-Middle
C101196,Female,26,Kano,North West,2024-12-04,Mobile,Bronze,Yes,Middle
C101197,Female,35,Kano,North West,2025-01-17,Mobile,Gold,Yes,Upper-Middle
C101198,Male,27,Kano,North West,2024-01-19,Mobile,Bronze,Yes,Upper-Middle
C101199,Non-binary,35,Kano,North West,2025-04-19,Desktop,Platinum,Yes,Upper-Middle
