order_id,customer_id,order_date,product_category,units,revenue_usd,discount_pct,payment_type,returned_flag,marketing_channel_last_touch
O901064,C100925,23/09/2025,Beverages,3,21.29,5,Wallet,False,Direct
O901065,C100925,2025-05-25,Supplements,3,63.46,15,Wallet,False,Paid Search
O901066,C100925,2025-12-22,Snacks,3,33.36,0,Card,False,Paid Search
O901067,C100927,2025-07-14,Home Care,2,45.17,0,Wallet,True,Affiliate
O901068,C100930,2025-11-12,Personal Care,4,74.67,0,Transfer,True,Email
O901069,C100931,2025-10-13,Beverages,3,30.79,0,Cash on Delivery,False,Email
O901070,C100932,2025-01-29,Personal Care,3,39.39,20,Transfer,False,Paid Social
O901071,C100933,2025-05-01,Personal Care,2,38.42,0,Cash on Delivery,False,Influencer
O901072,C100935,2025-08-17,Snacks,3,25.03,20,Cash on Delivery,False,Email
O901073,C100935,2025-10-23,Baby,4,101.83,10,Cash on Delivery,False,Email
O901074,C100936,2025-08-20,Beverages,1,6.71,20,Transfer,False,Organic
O901075,C100939,2025-01-24,Supplements,1,19.27,10,Card,False,Paid Search
O901076,C100940,2025/05/07,Baby,3,83.01,-5,Wallet,False,Email
O901077,C100940,02-20-2025,Snacks,2,27.66,0,Transfer,False,Influencer
O901078,C100940,2024-12-13,Supplements,4,0,0,Wallet,False,Paid Social
O901079,C100941,2025-01-03,Baby,7,171.71,10,Cash on Delivery,False,Direct
O901080,C100941,2025-10-16,Supplements,1,21.46,-5,Cash on Delivery,False,Organic
O901081,C100942,2025-04-18,Home Care,1,23.14,0,Card,False,Paid Social
O901082,C100942,2025-11-27,Snacks,9,86.87,20,Cash on Delivery,True,Affiliate
O901083,C100947,2025-07-22,Personal Care,2,31.41,25,Cash on Delivery,False,Paid Search
O901084,C100947,2025-09-20,Baby,3,76.25,10,Cash on Delivery,False,Paid Social
O901085,C100948,2025-02-15,Personal Care,6,$45.20,0,Cash on Delivery,N,Paid Social
O901086,C100948,2025-12-01,Beverages,2,19.48,10,Card,False,Direct
O901087,C100949,2024-06-10,Snacks,4,39.87,20,Cash on Delivery,False,Organic
O901088,C100949,2024-11-22,Beverages,3,26.76,5,Transfer,False,Paid Social
O901089,C100949,2024-03-22,Snacks,4,38.85,15,Cash on Delivery,False,Influencer
O901090,C100949,10/12/2025,Baby,2,56.47,0,Wallet,False,Paid Social
O901091,,06-27-2025,Personal Care,4,77.5,0,Card,False,Paid Search
O901092,C100949,2025-04-07,Baby,1,29.63,0,Cash on Delivery,False,Email
O901093,C100952,2025-07-18,Snacks,1,13.64,0,Wallet,False,email
O901094,C100953,2025-05-01,Snacks,6,65.72,5,Cash on Delivery,True,Organic
O901095,C100953,2025-03-09,Home Care,5,97.55,10,Transfer,False,Organic
O901096,C100953,2025-03-09,Beverages,2,18.15,10,Card,False,paid social
O901097,C100954,2024-10-07,Baby,3 ,78.73,10,Card,False,Paid Search
O901098,C100954,2025-01-19,Beverages,2,15.88,10,Card,False,Affiliate
O901099,C100956,2025-10-25,Beverages,4,30.02,20,Card,False,Influencer
O901100,C100956,2025-06-24,Snacks,3,25.96,-5,Card,False,Organic
O901101,C100957,2025-02-28,Beverages,2,18.21,15,Cash on Delivery,False,Paid Search
O901102,C100958,2025-02-21,Personal Care,3,55.34,5,Cash on Delivery,False,Email
O901103,C100958,2025-01-28,Beverages,7,59.99,0,Cash on Delivery,False,Organic
O901104,C100958,2024-08-07,Supplements,5,119.0,0,Transfer,False,Paid Search
O901105,C100959,2025-10-06,Home Care,6,130.04,0,Card,False,Affiliate
O901106,C100959,2025-10-31,Home Care,4,76.22,10,Transfer,False,Organic
O901107,C100960,2025-04-20,Supplements,2,40.69,10,Transfer,False,Affiliate
O901108,C100960,2025-10-01,Beverages,1,4.48,20,Cash on Delivery,False,Influencer
O901109,C100962,30/11/2025,Home Care,3,59.52,15,Wallet,False,search
O901110,C100962,2025-04-22,Personal Care,3,58.62,0,Card,True,Email
O901111,C100963,"Jul 24, 2025",Snacks,1,13.07,0,Transfer,False,Affiliate
O901112,C100964,2025-10-11,Personal Care,2,31.97,15,card,False,Influencer
O901113,C100964,2024-12-04,Home Care,3,62.78,0,Wallet,False,Influencer
O901114,C100964,2024-06-08,Baby,4,99.12,10,Wallet,False,Influencer
O901115,C100964,2024-09-09,Snacks,3,31.1,-5,Card,False,Direct
O901116,C100964,2024-03-18,Beverages,2,15.76,0,Wallet,False,Paid Search
O901117,C100966,2025-06-13,Beverages,6,54.88,10%,Wallet,False,Paid Search
O901118,C100967,2025-09-19,Snacks,6,65.45,15,Transfer,False,Paid Social
O901119,C100967,27/08/2025,Snacks,4,47.72,0,Cash on Delivery,False,Influencer
O901120,C100968,2025-05-12,Personal Care,2,31.46,10%,Transfer,False,Organic
O901121,C100968,2024-10-08,Snacks,1,10.29,5,Cash on Delivery,False,Organic
O901122,C100969,2025-11-27,Personal Care,2,$45.20,0,Transfer,False,Direct
O901123,C100974,"Oct 15, 2025",Home Care,4,80.89,10,Transfer,False,Paid Social
O901124,C100975,2025-10-03,Beverages,6,55.09,10%,Cash on Delivery,True,Email
O901125,C100975,2025-11-12,Home Care,3,62.63,5,Transfer,False,Direct
O901126,C100978,12-11-2025,Snacks,3,35.25,15,Transfer,False,Influencer
O901127,C100979,2025-06-11,Home Care,2,45.42,5,Wallet,False,Influencer
O901128,C100979,09-17-2025,Personal Care,2,33.62,0,Transfer,False,Influencer
O901129,C100980,2025-02-24,Supplements ,3,,20,Transfer,False,Influencer
O901130,C100982,2025-03-12,Baby Care,4,92.42,5,Card,False,Affiliate
O901131,C100982,2025-07-06,Home Care,1,23.13,10,Wallet,False,Paid Social
O901132,C100982,2025-10-18,Snacks,3,29.1,5,Wallet,False,Influencer
O901133,C100983,04-12-2024,Personal Care,4,70.43,0,Cash on Delivery,False,Organic
O901134,C100983,2024-10-22,Beverages,,29.24,0,Wallet,False,Influencer
O901135,C100983,2025-05-14,Supplements,3,76.76,0,Transfer,False,Organic
O901136,C100984,2025-01-31,Personal Care,2,36.49,0,Card,False,Affiliate
O901137,C100984,2025-04-27,Supplements,3,76.19,0,wallet ,False,Direct
O901138,C100986,2024-06-22,Beverages,2,11.64,15,Card,False,Direct
O901139,C100986,2025-04-10,Home Care,2,37.28,10,Transfer,False,Direct
O901140,C100986,06/06/2024,Supplements,2,39.59,20,card,False,Influencer
O901141,C100989,2025-02-06,Home Care,4,"1,234.50",0,Cash on Delivery,False,Paid Search
O901142,C100990,2025-08-09,Personal Care,3,42.54,20,Card,False,Organic
O901143,C404404,2025/10/11,Home Care,5,99.44,5,Cash on Delivery,False,Organic
O901144,C100990,2025-10-29,Snacks,1,7.56,20,Cash on Delivery,False,Organic
O901145,C100991,2025-06-04,Supplements,3,71.1,0,Transfer,False,Influencer
O901146,C100991,17/10/2025,Personal Care,1,15.53,0,Card,False,Paid Social
O901147,C100991,2024-07-16,Personal-Care,3,76.2,10,Transfer,False,Affiliate
O901148,C100995,11-08-2024,Beverages,3,24.45,10,Wallet,False,Organic
O901149,C100995,2025-11-17,Home Care,3,67.02,0,Cash on Delivery,False,Affiliate
O901150,C100995,2024-11-09,Personal Care,4,54.02,20,Transfer,False,Paid Search
O901151,C100997,2024-11-02,Home Care,2,46.69,0,Wallet,False,Influencer
O901152,C100998,2025-04-20,Beverages,5,42.46,0,Cash on Delivery,False,Organic
O901153,C100998,2025-05-01,Personal Care,4,73.5,0,Transfer,False,Email
O901154,C100999,2025/06/11,Supplements,5,102.35,10,Transfer,True,Affiliate
O901155,C101001,2025-09-08,Supplements,5,109.92,10,Wallet,False,Paid Search
O901156,C101004,2025-04-27,Beverage,3,69.01,0,Card,False,Paid Social
O901157,C101005,2024-10-30,Home Care,3,60.32,5,Card,False,Affiliate
O901158,C101005,2025-01-25,Beverages,2,13.53,10,Card,False,Direct
O901159,C101005,2025-12-29,Personal Care,3,45.15,20,Cash on Delivery,False,Affiliate
O901160,C101005,2025-03-15,Snacks,2,19.33,20,Card,False,Affiliate
O901161,C101006,2025-05-22,Snacks,5,61.94,10,Cash on Delivery,False,Paid Search
O901162,C101006,2025-03-08,Supplements,4,85.79,10,Transfer,False,Paid Search
O901163,C101006,24/09/2025,Personal Care,2,35.08,0,Wallet,True,Organic
O901164,C101006,01-18-2025,Personal Care,3,48.39,15,Transfer,False,Paid Search
O901165,C101007,2025-05-18,Home Care,3,63.0,10,Card,False,Influencer
O901166,C101007,2025-09-05,Beverages,5,37.85,15,Card,False,Influencer
O901167,C101007,2025-01-08,Beverages,1,12.06,10,Cash on Delivery,False,Affiliate
O901168,C101007,"Jul 16, 2025",Supplements,3,71.97,0,Cash on Delivery,False,Email
O901169,C101007,2024-09-02,Home Care,6,123.01,5,Transfer,False,Email
O901170,C101010,"Feb 14, 2025",Snacks,3,34.62,0,Card,False,Email
O901171,C101010,2025-09-16,Snacks,1,10.75,5,Transfer,False,Affiliate
O901172,C101011,2025-11-24,Supplements,2,42.0,10,Cash on Delivery,False,Paid Search
O901173,C101014,2025-08-03,Personal Care,3,51.54,0,Wallet,False,Email
O901174,C101018,2025-09-27,Home Care,1,18.29,-5,Cash on Delivery,False,Influencer
O901175,C101022,2025-08-31,Home Care,4,88.35,0,Wallet,False,Email
O901176,C101022,2025-09-01,Supplements,4,77.23,20,Wallet,False,Paid Search
O901177,C101023,07-23-2025,Baby,2,60.71,0,Wallet,False,Organic
O901178,C101024,2024-11-02,home care,5,89.32,20,Cash on Delivery,False,Direct
O901179,C101024,2025-05-21,Snacks,3,-12,0,Card,False,Direct
O901180,C101024,07-13-2024,Supplements,3,73.97,0,Wallet,False,Paid Social
O901181,C101024,2025-11-24,Personal-Care,5,123.48,10,Wallet,False,Direct
O901182,C101025,2025-09-22,Snacks,3 ,31.37,20,Transfer,Y,Influencer
O901183,C101026,2024-12-20,Beverages,1,5.79,0,Transfer,False,Organic
O901184,C101026,2025-06-15,Snacks,3,24.87,10,Cash on Delivery,True,Influencer
O901185,C101026,2025-09-03,Snacks,3,40.69,0,Transfer,False,Paid Social
O901186,C101027,2025-09-30,Snacks,6,62.73,10,Wallet,False,Direct
O901187,C101028,2025-10-28,Baby,4,106.88,5,Card,False,email
O901188,C101028,2024-09-19,Beverages,3,26.53,10,Cash on Delivery,False,Affiliate
O901189,C101028,2025-11-08,snacks,3,-12,15,Transfer,False,Paid Search
O901190,C101028,2025/08/31,Beverages,1,12.14,-5,Cash on Delivery,False,Influencer
O901191,C101030,2025-11-19,Beverages,2,26.4,0,Card,False,Organic
O901192,C101034,2025-07-12,Beverages,4,31.31,15,Card,False,Influencer
O901193,C101036,2025-07-01,Personal Care,1,25.6,5,Transfer,False,Paid Search
O901194,C101036,2025-12-06,Home Care,2,41.76,5,Card,False,Direct
O901195,C101036,2025-07-17,Baby,1,24.83,10,Card,False,Affiliate
O901196,C101038,2025-10-17,Baby,4,101.97,10,Wallet,False,Influencer
O901197,C101038,2025-10-13,Personal Care,2,28.96,20,Card,False,Email
O901198,C101042,2025-02-05,Home Care,3,-12,5,Card,False,Paid Social
O901199,C101042,2025-04-06,Personal Care,1,20.89,0,Cash on Delivery,False,Direct
O901200,C101043,2025-07-10,Supplements,3,58.28,20,Card,False,Affiliate
O901201,C101044,11-22-2025,Home Care,6,121.71,10,Cash on Delivery,False,Email
O901202,C101047,2025-09-28,Beverages,2,18.8,15,Transfer,False,Influencer
O901203,C101047,2025/05/24,Home Care,1,24.77,0,Card,False,Paid Search
O901204,C101048,2025-09-15,Supplements,2,43.56,15,Card,False,Organic
O901205,C101048,2025-08-12,Home Care,3,55.14,10,Transfer,False,Direct
O901206,C101049,2024-11-15,Beverages,2,19.68,15,Transfer,False,Affiliate
O901207,C101050,2024-06-21,Baby,3,76.33,10,Transfer,False,Organic
O901208,C101051,2025-07-12,Home Care,3,57.11,20,Cash on Delivery,True,Affiliate
O901209,C101051,2024-11-25,Home Care,5,85.58,20,Transfer,False,Organic
O901210,C101053,2025-07-02,Baby,2,USD 29.99,0,Cash on Delivery,False,Direct
O901211,C101053,"Sep 07, 2025",Home Care,2,37.95,20,Transfer,False,Direct
O901212,C101053,2024/12/02,Supplements,2,50.5,0,Transfer,False,Paid Social
O901213,C101057,2025-10-06,Supplements,3,66.45,10,Cash on Delivery,False,Paid Search
O901214,,2025-06-20,Baby,4,"1,234.50",0,Cash on Delivery,False,Paid Social
O901215,C101058,2025/07/02,Snacks,4,40.08,20,Card,False,Influencer
O901216,C101058,2025-07-14,Baby,3 ,83.32,5,Transfer,False,Email
O901217,C101059,2025-01-05,Personal Care,3,44.1,15,Cash on Delivery,False,Affiliate
O901218,C101059,12-24-2025,Home Care,2,43.33,0,cash,N,Direct
O901219,C101060,2025-04-01,Personal Care,2,26.56,20,Card,False,Affiliate
O901220,C101061,2024-10-08,Beverages,4,27.8,10,Wallet,False,email
O901221,C101062,2025-06-17,Beverages,3,33.33,0,Card,False,Email
O901222,C101064,2025-06-13,Home Care,1,21.94,25,Transfer,False,Email
O901223,C101064,2025-01-29,Personal Care,3,48.69,-5,Cash on Delivery,False,Direct
O901224,C101064,2025-07-25,Home Care,3,63.84,15,Wallet,True,Paid Social
O901225,C101065,2025-11-13,Home Care,5,100.71,10,Transfer,False,Organic
O901226,C101065,2025-08-06,Supplements,4,98.13,0,Card,Y,Direct
O901227,C101066,2025-01-13,Supplements,,23.49,0,Transfer,False,Paid Social
O901228,C101066,"Sep 14, 2025",Personal Care,4,69.58,0,Bank Transfer,False,Organic
O901229,C101066,2025-06-19,Personal Care,2,27.61,10,Transfer,True,Influencer
O901230,C101066,2025-10-01,Snacks,5,49.59,20,Transfer,False,Paid Social
O901231,C101066,2024-12-01,Supplements,4,81.1,15,Wallet,True,Organic
O901232,C101066,2025-01-13,Snacks,3 ,30.48,10,Transfer,True,Paid Search
O901233,C101066,06-24-2024,Beverages,3,22.72,0,Transfer,False,Influencer
O901234,C101067,2025-03-20,Personal Care,7,127.09,0,Cash on Delivery,False,Direct
O901235,C101068,2024-10-11,Snacks,4,48.03,0,Card,False,Affiliate
O901236,C101068,10/03/2024,Supplements ,2,35.67,20,Wallet,False,email
O901237,C101068,08-03-2024,Beverages,4,39.2,0,Wallet,False,Paid Social
O901238,C101068,2024-03-14,Baby,2,43.34,20,COD,True,Email
O901239,C101069,12/09/2024,Home Care,1,21.66,0,Wallet,False,Influencer
O901240,C101069,"Oct 06, 2025",Beverages,6,53.43,0,Transfer,False,Paid Social
O901241,C101070,2024-06-14,Snacks,-1,11.33,15,Wallet,False,Email
O901242,C101070,2025-03-25,Home Care,3,63.63,10,Wallet,True,Paid Search
O901243,C101072,2025-10-02,Beverages,2,15.02,10,Wallet,False,Paid Search
O901244,C101073,2025-11-26,Baby,6,163.76,5,Card,False,Paid Search
O901245,C101073,2025-06-13,Home Care,3,53.77,20,Cash on Delivery,False,Influencer
O901246,C101075,14/05/2025,Baby,2,55.85,5,Wallet,False,Email
O901247,C101075,2025-12-26,Baby,4,101.07,10,Wallet,False,Organic
O901248,C101076,2024-11-13,Baby,4,106.46,0,Transfer,False,Direct
O901249,C101076,2025-03-17,Beverages,1,12.21,20,Cash on Delivery,False,Paid Search
O901250,C101077,2024-08-12,Supplements,3,72.56,0,card,False,Paid Search
O901251,C101077,2025-07-06,Home Care,3,53.45,20,Transfer,False,Affiliate
O901252,C101078,"Aug 17, 2025",Beverages,2,USD 29.99,0,Transfer,False,Influencer
O901253,C101079,2025-09-06,Personal Care,3,52.59,5,Wallet,False,Paid Search
O901254,C101079,2025-10-30,Beverages,3,26.4,5,Wallet,True,Paid Search
O901255,C101082,2024-12-29,Personal Care,2,33.39,0,Card,False,Direct
O901256,C101082,2025-01-11,Snacks,2,23.41,20,Card,False,Influencer
O901257,C101086,"Oct 05, 2025",Supplements,1,24.14,0,Card,False,Direct
O901258,C101087,2024-08-05,Personal Care,-1,46.92,5,Transfer,False,Affiliate
O901259,C101087,2025-02-07,Beverages,4,34.29,10,Wallet,False,Influencer
O901260,C101087,2025-12-06,Supplements,2,47.13,0,Cash on Delivery,False,Affiliate
O901261,C101087,2025-02-12,Personal Care,2,33.1,10,Wallet,True,Paid Search
O901262,C101088,2025-11-19,Home Care,3,54.77,20,Transfer,False,Paid Search
O901263,C101088,2025-07-11,Snacks,2,27.89,0,Cash on Delivery,False,Paid Social
O901264,C101089,2025-04-09,Supplements,1,13.9,20,Cash on Delivery,True,Paid Search
O901265,C101089,2025-09-10,Baby,4,106.92,5,Transfer,False,Paid Social
O901266,C101089,2025-05-03,Supplements,3,75.1,0,Transfer,False,Organic
O901267,C101092,2025-06-27,Beverages,3,24.17,10,Cash on Delivery,False,Paid Social
O901268,C101092,11/10/2025,Personal Care,2,30.13,15,Cash on Delivery,1,Influencer
O901269,C101094,2024-07-03,Baby,4,"1,234.50",15,Card,False,Direct
O901270,C101094,2024-12-20,Snacks,4,40.25,10,Card,False,Affiliate
O901271,C101096,2024-10-19,Home Care,4,69.45,20,Transfer,False,Email
O901272,C101096,2024-09-28,Home Care,4,84.12,10,Wallet,False,Paid Search
O901273,C101096,2025-06-11,Personal Care,3,51.72,0,Transfer,False,Paid Search
O901274,C101097,2025-04-15,Personal Care,3,47.87,15,Cash on Delivery,False,Paid Social
O901275,C101097,2025-11-18,Baby,4,108.71,10,Cash on Delivery,False,Paid Social
O901276,C101098,2025-10-15,Baby,4,101.98,5,Wallet,False,Email
O901277,C101099,2025-07-06,Snacks,2,24.44,5,Transfer,1,Paid Search
O901278,C101099,2025-07-04,Baby,1,13.28,20,Cash on Delivery,False,search
O901279,C101101,2025-07-11,Personal Care,2,35.37,0,wallet ,False,Paid Social
O901280,C101102,02-19-2025,Baby,4,101.27,10,Card,False,Affiliate
O901281,C101103,2025-12-04,Supplements,1,16.89,15,Wallet,False,Affiliate
O901282,C101104,"Jan 24, 2025",Personal Care,1,15.71,10,Cash on Delivery,False,Influencer
O901283,C101105,2025-03-05,Supplements,3,58.73,20,Transfer,False,Direct
O901284,C101105,2025-03-10,Personal Care,2,33.76,10,Transfer,False,Direct
O901285,C101105,21/09/2025,Baby Care,2,39.52,15,Transfer,False,Direct
O901286,C101105,2025-06-15,home care,1,11.1,0,Wallet,False,Email
O901287,C101106,2025-11-19,Beverages,3,,0,Card,False,Paid Social
O901288,C101107,2025-08-12,Supplements,2,40.83,20,Transfer,False,Paid Social
O901289,C101107,12-16-2025,Baby,2,46.12,15,Cash on Delivery,False,Affiliate
O901290,C101108,2025-12-03,Beverages,2,12.94,15,Card,N,Influencer
O901291,C101110,17/11/2025,Baby,4,105.27,-5,Wallet,False,Direct
O901292,C101110,2025-12-17,Snacks,4,47.8,5,Cash on Delivery,False,Affiliate
O901293,C101111,2025-10-21,Snacks,2,25.75,0,Wallet,False,Direct
O901294,C101112,2025-12-06,Beverages,3,21.74,5,Cash on Delivery,False,Affiliate
O901295,C101112,2025-11-03,Snacks,2,22.01,5,Wallet,True,Direct
O901296,C101113,2025-08-22,Personal Care,1,12.37,10,Transfer,False,Influencer
O901297,C101114,2024-11-08,Baby,6,163.32,5,Transfer,False,Email
O901298,C101115,2025-10-18,Home Care,2,39.59,5,Transfer,True,Affiliate
O901299,C101116,2025/02/01,Home Care,5,82.62,20,Transfer,False,Influencer
O901300,C101117,2025-07-22,Baby,1,26.67,0,Card,False,Influencer
O901301,C101118,2025-12-17,Baby,2,55.73,0,Transfer,False,Email
O901302,C101118,2025-05-18,Supplements,2,39.26,15,Card,False,Organic
O901303,C101119,2025/08/04,Home Care,5,111.87,0,Cash on Delivery,False,Paid Social
O901304,C101120,2025-11-19,Baby,2,51.66,0,Transfer,False,Influencer
O901305,C101121,2024-07-01,Baby,2,57.97,0,Transfer,False,Influencer
O901306,C101121,2024-05-27,Personal Care,2,29.55,10,Cash on Delivery,False,Paid Search
O901307,C101123,2025-03-27,Home Care,3,59.12,5,Wallet,False,Paid Social
O901308,C101123,2024-12-10,Baby,2,46.48,10,Card,False,Affiliate
O901309,C101123,2024-09-30,Beverage,4,82.08,15,Wallet,False,Affiliate
O901310,C101124,2025-09-17,home care,3,33.62,10,Wallet,False,Email
O901311,C101124,2025-12-02,Supplements,2,44.53,5,Transfer,False,Email
O901312,C101124,2025-11-14,Beverages,3,23.32,10,Transfer,Y,Paid Search
O901313,C101125,2024-05-10,Snacks,2,21.7,0,Transfer,False,paid social
O901314,C101125,2024-07-11,Beverages,2,19.47,0,Card,True,Email
O901315,C101126,2024-12-26,Personal Care,3,51.08,0,Card,False,Organic
O901316,C101127,2025-06-04,Snacks,3,"1,234.50",5,Card,False,Paid Search
O901317,,2025-04-13,Personal Care,2,37.34,0,Cash on Delivery,True,Organic
O901318,C101128,2024-05-04,Supplements,4,73.66,twenty,Transfer,1,Organic
O901319,C101128,2025-02-09,Snacks,4,43.41,0,Wallet,False,Affiliate
O901320,C101130,2025-01-03,Beverages,3,0,15,Wallet,False,Affiliate
O901321,C101131,03-08-2025,Snacks,3,37.29,10,Cash on Delivery,False,Affiliate
O901322,C101131,2025-12-09,Snacks,4,41.24,15,Wallet,False,Influencer
O901323,C101132,10/11/2025,Supplements,6,124.69,15,Card,True,Affiliate
O901324,C101134,2024-06-10,Beverages,2,USD 29.99,15,Cash on Delivery,False,Affiliate
O901325,C101135,2025-08-12,Beverages,3,23.94,20,Transfer,False,Paid Search
O901326,C101137,2025-04-23,Supplements,3,61.05,15,Wallet,False,Organic
O901327,C101137,2025-06-26,Baby,2,47.43,10,Cash on Delivery,False,Paid Search
O901328,C101137,2025-05-12,Baby,1,28.36,10,Wallet,False,Organic
O901329,C101137,2024-10-26,Supplements,3,57.21,20,Cash on Delivery,False,Influencer
O901330,C101140,2025-12-19,Snacks,2,29.72,0,Card,False,Affiliate
O901331,C101143,2025-12-30,home care,-1,71.34,0,Card,False,Influencer
O901332,,2025-06-09,Home Care,2,37.43,0,Card,False,Email
O901333,C101145,2024-04-16,Supplements,1,"1,234.50",0,Cash on Delivery,False,Paid Social
O901334,C101145,2024-03-26,Beverages,1,5.17,20,Transfer,False,Influencer
