lead_id,customer_id,campaign_id,lead_date,lead_source,landing_page,discount_offered_pct,lead_score,observed_region,converted_30d,conversion_date,acquisition_cost_usd
L501600,C101067,MKT2026,2025/09/23,Google,/landing-a,0,17,South East,No,,10.31
L501601,C100090,MKT2016,"Jun 16, 2025",CRM,/landing-b,20,32,South East,No,,$8.88
L501602,C101097,MKT2018,2025-08-21,Meta,/landing-b,5,37,South South,No,,12.66
L501603,C102056,MKT2028,09-28-2025,Google,/landing-a,10,37,North West,Yes,2025-10-02,$23.59
L501604,C101349,MKT2008,2025-03-27,Meta,/landing-b,10,57,South West,Yes,2025-04-22,13.04
L501605,C100330,MKT2012,2025-06-13,Partner,/bundle-offer,10,12,North Central,Yes,2025-07-01,5.13
L501606,C100121,MKT2009,2025-04-15,Creator,/new-arrivals,10,54,North Cntrl,No,,16.57
L501607,C100368,MKT2000,05-16-2025,Meta,/new-arrivals,0,27,South West,No,,17.58
L501608,C100953,,2025-06-17,CRM,/promo-summer,5,38,S/South,No,,1.0
L501609,C102165,MKT2033,2025-11-13,Programmatic,/quiz,15,16,South South,No,,6.96
L501610,C100881,MKT2000,2025/05/06,Meta,/landing-a,10,44,South West,No,,10.94
L501611,C101470,MKT2008,"Apr 14, 2025",Meta,/bundle-offer,10,52,South West,No,,17.05
L501612,C101945,MKT2020,2025-07-20,CRM,/landing-a,10,40,South West,No,,1.0
L501613,C100467,MKT2002,2025-02-13,Google,/landing-b,10,34,South South,No,,15.59
L501614,C100683,MKT2003,2025-02-06,CRM,/quiz,20,22,South South,No,,USD 5.68
L501615,C102121,MKT2031,2025-10-14,Meta,/new-arrivals,10,19,North West,No,,18.7
L501616,C101731,MKT2010,2025-05-06,Google,/landing-b,5,44,South South,Yes,,23.25
L501617,C101489,MKT2021,2025/12/24,Partner,/landing-b,10,29,South West,Yes,2026-01-19,10.12
L501618,C102168,MKT2011,2025-04-19,CRM,/promo-summer,0,33,South West,No,,$1.02
L501619,C101376,MKT2009,2025-04-02,Creator,/new-arrivals,5,35,South West,Yes,14/04/2025,20.4
L501620,C101311,MKT2028,2025-09-22,Google,/new-arrivals,0,32,South South,No,,15.55
L501621,C100757,MKT2004,2025-09-03,Partner,/landing-b,5,36,South West,No,,10.52
L501622,C102356,MKT2010,2025-05-24,Google,/quiz,10,9,North Central,No,,8.87
L501623,C101748,MKT2020,"May 22, 2025",CRM,/landing-b,20,42,South South,Yes,2025-06-09,5.74
L501624,C102074,MKT2013,2025-02-17,Meta,/quiz,10,46,South South,No,,20.36
L501625,C100814,MKT2019,2025-07-23,Meta,/bundle-offer,20,25,South South,Yes,2025-08-04,USD 11.33
L501626,C101802,MKT2024,2025-08-10,Creator,/quiz,0,26,North West,No,,18.43
L501627,C101270,MKT2012,2025/05/31,Partner,/promo-summer,5,57,South West,No,,16
L501628,C101354,MKT2011,2025-05-03,CRM,/landing-a,20,52,South West,No,,1.0
L501629,C101361,MKT2031,2025-10-11,Meta,/landing-b,20,6,North West,No,,20.4
L501630,C102315,MKT2010,05-26-2025,Google,/promo-summer,10,24,South West,No,,17.1
L501631,C101227,MKT2029,2025-10-06,Google,/bundle-offer,5,57,North West,Yes,2025-10-29,16.06
L501632,C100419,MKT2015,2025-06-07,partner,/new-arrivals,10,48,South West,No,,20.12
L501633,C100914,MKT2028,2025/09/13,Google,/bundle-offer,10,56,South West,Yes,2025-10-12,13.14
L501634,C100784,MKT2001,"Feb 04, 2025",Google,/landing-a,10,30,South East,Yes,2025-02-28,13.59
L501635,C102281,MKT2035,2025-11-22,Google,/bundle-offer,20,52,South South,No,,USD 21.04
L501636,C101347,MKT2003,2025-02-10,CRM,/bundle-offer,15,40,South West,Yes,2025-03-08,5.45
L501637,C101598,MKT2017,2025-06-10,Meta,/new-arrivals,0,34,South South,No,,18.07
L501638,C101265,MKT2020,23/03/2025,google,/landing-a,10,37,South East,No,,8.58
L501639,C100128,MKT2033,2025-11-17,Programmatic,/landing-a,0,46,South South,Yes,2025-11-20,6.82
L501640,C101776,MKT2029,2025-09-22,Google,/promo-summer,5,39,North West,No,,$18.17
L501641,C100094,MKT2023,"Aug 15, 2025",CRM,/bundle-offer,5,77,North Central,Yes,2025-09-01,$1.00
L501642,C102351,MKT2026,2025-08-27,Google,/landing-a,0,29,South West,No,,11
L501643,C100547,MKT2021,29/12/2025,Partner,/landing-b,10,29,South West,Yes,2026-01-09,11.97
L501644,C100216,MKT2015,2025-05-21,Google,/landing-a,10,35,South East,No,,9.69
L501645,C101900,MKT2021,2025-12-31,Partner,/bundle-offer,10,34,North West,No,,11.3
L501646,C101139,MKT2010,2025-05-26,Google,/new-arrivals,20,22,North West,No,,21.86
L501647,C100769,MKT2034,2025-09-07,Meta,/new-arrivals,10,45,North Central,No,,14
L501648,C102302,MKT2030,2025-01-18,Programmatic,/bundle-offer,0,21,South West,No,,16.03
L501649,C101865,MKT2000,19/05/2025,Meta,/promo-summer,0,9,North Central,No,,20.1
L501650,C100540,MKT2012,2025-05-27,Partner,/landing-a,15,31,North West,No,,10.17
L501651,C102104,MKT2027,2025-05-08,Google,/landing-a,0,83,South South,No,,16.38
L501652,C101292,MKT2002,2025-02-12,Google,/landing-a,0,49,South South,No,,14.05
L501653,C102254,MKT2000,05-17-2025,Meta,/new-arrivals,5,34,South South,No,,8.36
L501654,C101412,MKT2011,2025-04-17,CRM,/landing-b,0,29,South West,No,,4.1
L501655,C100305,MKT2007,2025-04-06,Creator,/promo-summer,10,42,South South,No,,25
L501656,C100341,MKT2021,2025-12-29,Partner,/bundle-offer,10,36,South West,No,,10.66
L501657,C102374,MKT2013,2025-05-17,Meta,/landing-b,5,33,North Central,No,,16.56
L501658,C100251,MKT2003,2025-02-15,CRM,/bundle-offer,15,22,South West,No,,8.13
L501659,C100823,MKT2009,04-07-2025,Creator,/new-arrivals,0,28,North West,Yes,2025-04-24,11.3
L501660,C101364,MKT2009,2025-05-01,Creator,/promo-summer,0,22,South West,No,,17.38
L501661,C101170,MKT2001,2025-02-10,Google,/promo-summer,5,58,South South,No,,14.01
L501662,C100596,MKT2029,2025-10-18,Google,/landing-a,10,32,South West,No,,23.53
L501663,C100908,MKT2013,21/03/2025,Meta,/promo-summer,10,17,South West,Yes,2025-03-21,10.95
L501664,C100597,MKT2018,2025-06-26,Meta,/landing-b,20,32,South West,No,,USD 12.62
L501665,C102141,MKT2029,2025-10-26,Google,/promo-summer,0,36,South West,Yes,11-03-2025,19.32
L501666,C100932,MKT2035,2025-12-13,Google,/landing-a,20,34,North Central,No,,22.2
L501667,C101217,MKT2020,2025-04-20,CRM,/new-arrivals,15,46,South East,Yes,2025-05-14,$1.00
L501668,C101833,MKT2002,2025-01-23,Google,/bundle-offer,10,68,North West,Yes,2025-02-02,24.13
L501669,C101436,MKT2016,2025-05-28,CRM,/quiz,0,37,North West,No,,5.3
L501670,C101782,MKT2000,2025-05-08,Meta,/landing-a,0,24,South East,No,,14.67
L501671,C100010,MKT2013,"Feb 01, 2025",Meta,/promo-summer,10,32,North West,No,,$10.74
L501672,C101577,MKT2028,2025-10-03,Google,/promo-summer,15,27,South South,No,,15.37
L501673,C100640,MKT2005,2025-02-21,Meta,/promo-summer,0,51,North West,No,,12.17
L501674,C100857,MKT2018,2025-06-27,Meta,/landing-a,10,21,North West,No,,20.79
L501675,C100264,MKT2005,2025-02-21,google,/quiz,5,24,South South,No,,USD 9.91
L501676,C100597,MKT2017,06-21-2025,Meta,/quiz,0,41,South West,Yes,2025-07-06,10.12
L501677,C101700,MKT2034,21/07/2025,Meta,/quiz,5,37,North West,Yes,08-15-2025,9.18
L501678,C100956,MKT2008,2025-03-28,Meta,/new-arrivals,10,42,South West,No,,15.58
L501679,C101858,MKT2016,2025-06-18,CRM,/new-arrivals,15,47,North Central,No,,$6.77
L501680,C101668,MKT2022,2025-08-21,CRM,/new-arrivals,0,29,North West,Yes,13/09/2025,$13.98
L501681,C102280,MKT2016,2025-06-04,CRM,/bundle-offer,15,49,North Central,Yes,2025-07-01,1.0
L501682,C101463,MKT2003,2025-02-04,CRM,/landing-a,0,56,South West,No,,8.65
L501683,C100866,MKT2011,2025-05-04,CRM,/quiz,20,61,South South,Yes,2025-05-19,5.84
L501684,C100813,MKT2025,2025-09-16,Meta,/landing-b,10,55,South South,No,,11.17
L501685,C101109,MKT2030,2025-01-29,Programmatic,/quiz,20,19,South West,Yes,2025-02-13,11.11
L501686,C102188,MKT2019,2025-07-05,Meta,/bundle-offer,10,57,South South,Yes,"Jul 22, 2025",18.01
L501687,C100887,MKT2012,"Apr 28, 2025",Partner,/landing-a,10,53,South West,Yes,2025/05/03,12.76
L501688,C101516,MKT2010,2025-04-25,Google,/promo-summer,5,41,South South,No,,19.93
L501689,C101140,MKT2033,2025-11-12,Programmatic,/quiz,0,35,South South,Yes,2025-12-04,15.39
L501690,C101634,MKT2029,10-17-2025,Google,/quiz,10,56,South West,No,,19.5
L501691,C101415,MKT2035,2025-12-12,Google,/landing-b,10,61,North Central,Yes,2026-01-06,15.83
L501692,C100840,MKT2018,2025-07-03,Meta,/promo-summer,0,24,South East,Yes,2025-07-14,USD 12.21
L501693,C101282,MKT2017,2025/06/08,Meta,/bundle-offer,0,36,South West,Yes,2025-06-11,15.38
L501694,C102319,MKT2017,2025-06-17,Meta,/quiz,15,41,North Central,Yes,2025-07-07,15.18
L501695,C101270,MKT2004,2025-09-03,Partner,/quiz,0,49,South West,No,,8.66
L501696,C102227,MKT2030,2025-01-28,Programmatic,/landing-a,0,15,South West,Yes,2025-02-10,6.43
L501697,C101242,MKT2014,2025-10-05,Google,/landing-b,10,31,North West,No,,17.05
L501698,C101057,MKT2032,2025-10-27,Google,/bundle-offer,0,37,South West,Yes,2025-11-09,22.52
L501699,C101332,MKT2008,2025-04-16,Meta,/bundle-offer,0,10,South South,Yes,2025-05-06,16.02
L501700,C100602,MKT2004,2025-09-02,Partner,/bundle-offer,10,27,South West,Yes,2025-09-08,16.14
L501701,C102188,MKT2029,09-22-2025,Google,/bundle-offer,0,69,South South,No,,20.84
L501702,C101465,MKT2034,2025-10-17,Meta,/new-arrivals,0,13,South East,No,,10.15
L501703,C100883,MKT2027,2025-04-28,Google,/landing-a,0,66,South West,No,,24.24
L501704,,MKT2007,03-14-2025,Creator,/quiz,0,40,South West,No,,15.44
L501705,C100483,MKT2022,2025/08/16,CRM,/quiz,15,42,North Central,No,,6.37
L501706,C100825,MKT2031,"Nov 01, 2025",Meta,/new-arrivals,20,28,S/South,No,,14.27
L501707,C100859,MKT2012,2025-06-19,Partner,/landing-b,15,26,South South,No,,12.87
L501708,C101197,MKT2034,2025-11-17,Meta,/quiz,15,45,North West,No,,15.23
L501709,C100522,MKT2031,2025-10-19,Meta,/new-arrivals,10,11,South West,Yes,2025-10-24,14.43
L501710,C100350,MKT2004,2025-09-03,Partner,/landing-a,5,43,North West,Yes,2025-09-11,9.77
L501711,C101335,MKT2001,2025-02-16,Google,/new-arrivals,10,52,North Central,No,,16.74
L501712,C100604,MKT2019,2025-07-12,Meta,/bundle-offer,5,42,South East,Yes,"Jul 12, 2025",17.15
L501713,C100744,MKT2015,2025-05-21,Google,/new-arrivals,20,18,South East,No,,16.32
L501714,C100596,MKT2004,2025-09-03,Partner,/new-arrivals,20,34,South West,No,,3.58
L501715,C102253,MKT2015,"Jun 04, 2025",Google,/new-arrivals,10,15,South West,Yes,2025-06-29,13.64
L501716,C100428,MKT2019,2025-08-09,Meta,/new-arrivals,10,43,North Central,Yes,03/09/2025,$17.62
L501717,C102143,MKT2011,16/04/2025,CRM,/new-arrivals,5,18,South South,Yes,2025-04-28,3.14
L501718,C100124,MKT2022,2025/08/07,CRM,/landing-b,20,62,South East,Yes,"Aug 23, 2025",1.0
L501719,C102358,MKT2009,2025/04/07,Creator,/promo-summer,20,25,South South,No,,21.88
L501720,C101321,MKT2010,2025-04-11,Google,/bundle-offer,15,47,South South,Yes,2025-04-30,19.97
L501721,C101739,MKT2005,2025-02-18,Meta,/landing-a,15,25,South West,No,,$5.96
L501722,C100369,MKT2010,2025-04-30,Google,/landing-a,15,55,South South,No,,14.41
L501723,C101160,MKT2005,2025-03-08,Meta,/landing-a,0,10,South South,Yes,2025-04-01,11.46
L501724,C100492,MKT2030,02-19-2025,partner,/new-arrivals,0,42,South East,Yes,2025-02-24,9.53
L501725,C100342,,2025-03-22,Creator,/promo-summer,0,19,North West,No,,20.93
L501726,C101859,MKT2012,"May 12, 2025",Partner,/quiz,5,46,North Central,No,,13.64
L501727,C101317,MKT2030,2025-01-21,Programmatic,/landing-b,10,29,South South,No,,12.41
L501728,C101648,MKT2035,2025-11-23,Google,/quiz,10,40,North Central,No,,17.32
L501729,C102132,MKT2020,2025-04-26,CRM,/bundle-offer,15,17,North West,No,,1.69
L501730,C101953,MKT2001,2025-02-15,Google,/promo-summer,0,26,North Central,Yes,2025/02/25,17.68
L501731,C101062,MKT2023,"Aug 12, 2025",CRM,/quiz,15,22,North Central,Yes,2025-09-03,6.67
L501732,C100791,MKT2023,2025/08/08,CRM,/bundle-offer,0,24,North Central,Yes,2025-08-31,$7.98
L501733,C101806,MKT2034,2025-09-18,Meta,/promo-summer,10,20,North West,Yes,2025-10-01,16.05
L501734,C101406,MKT2025,2025-09-22,Meta,/new-arrivals,10,36,South West,No,,9.26
L501735,C100176,MKT2006,2025/03/01,Meta,/new-arrivals,0,24,South South,Yes,10/03/2025,13.21
L501736,C101615,MKT2033,2025-11-04,Programmatic,/new-arrivals,10,47,South West,No,,17.54
L501737,C100090,MKT2027,14/04/2025,Google,/landing-b,15,30,South East,Yes,2025-05-03,21.58
L501738,C102100,MKT2028,2025-09-19,Google,/landing-b,0,49,South West,No,,USD 12.64
L501739,C100683,MKT2027,2025/04/28,Google,/promo-summer,10,28,South South,Yes,2025-05-17,18.2
L501740,C102144,MKT2023,2025-08-25,CRM,/promo-summer,10,39,South East,No,,3.44
L501741,C101957,MKT2020,2025-05-14,CRM,/promo-summer,5,39,North Central,Yes,06-03-2025,8.97
L501742,C101446,MKT2019,2025-07-15,Meta,/quiz,15,22,North West,No,,10.78
L501743,C101735,MKT2016,2025-06-02,CRM,/bundle-offer,10,23,South West,No,,1.0
L501744,C101289,MKT2019,2025-07-26,Meta,/new-arrivals,10,high,North West,No,,10.09
L501745,C100734,MKT2026,2025-09-14,Google,/landing-a,0,46,South West,Yes,2025-09-21,20.12
L501746,C102333,MKT2007,2025/03/27,Creator,/landing-b,10,42,South West,Yes,2025-04-16,13.05
L501747,C102062,MKT2021,"Jan 13, 2026",Partner,/landing-a,20,72,South West,Yes,2026-01-24,11.79
L501748,C101760,MKT2025,2025-08-17,Meta,/landing-a,15,56,South West,Yes,2025-09-11,13.22
L501749,C102172,MKT2023,2025-08-07,CRM,/new-arrivals,0,34,South South,Yes,2025-08-14,8.9
L501750,C101463,MKT2035,"Nov 23, 2025",Google,/new-arrivals,20,28,South West,Yes,2025-11-28,21.26
L501751,C100237,MKT2016,2025-06-12,google,/new-arrivals,0,55,South West,No,,8.87
L501752,C100854,MKT2032,04/11/2025,Google,/quiz,5,42,North Central,No,,18.77
L501753,C100506,MKT2028,2025-09-28,Google,/bundle-offer,0,54,South West,Yes,2025-10-19,$17.41
L501754,C101262,MKT2026,2025-09-10,Google,/bundle-offer,20,57,North Central,No,,16.69
L501755,C102319,MKT2005,2025-02-22,Meta,/bundle-offer,10,30,North Central,No,,13.91
L501756,C100524,MKT2006,2025-03-10,Meta,/bundle-offer,5,23,South South,Yes,2025-03-14,19
L501757,C100270,MKT2022,2025-08-06,CRM,/bundle-offer,20,45,North Central,Yes,2025-08-29,3.97
L501758,C101142,MKT2033,2025-11-28,Programmatic,/new-arrivals,15,29,South South,Yes,,9.47
L501759,C102262,MKT2022,2025-08-04,CRM,/quiz,0,58,South West,No,,5.26
L501760,C101896,MKT2019,2025-07-23,Meta,/promo-summer,15,29,North Central,Yes,2025-08-18,$14.73
L501761,C100555,MKT2034,2025-10-12,Meta,/new-arrivals,0,42,South South,No,,12.72
L501762,C100353,MKT2018,08-18-2025,Meta,/landing-a,10,30,North West,No,,9.05
L501763,C100545,MKT2026,2025-09-02,Google,/bundle-offer,0,43,North Central,Yes,2025-09-07,19.82
L501764,C102176,MKT2003,2025-02-19,CRM,/landing-b,10,20,North Central,Yes,2025-02-25,10.95
L501765,C102304,MKT2002,02-15-2025,Google,/new-arrivals,10,39,South West,Yes,2025-03-08,21.44
L501766,C101960,MKT2004,2025-09-02,Partner,/landing-a,0,41,South East,No,,$9.70
L501767,C102156,MKT2021,2025-12-09,Partner,/new-arrivals,20,39,North Central,Yes,2025-12-14,6.92
L501768,C100263,MKT2011,04-27-2025,CRM,/new-arrivals,5,12,North West,No,,3.42
L501769,C101080,MKT2008,2025-04-04,Meta,/quiz,20,42,South South,Yes,2025-04-12,16
L501770,C100125,MKT2007,2025-03-16,Creator,/landing-a,10,32,South West,No,,20.31
L501771,C101961,MKT2023,2025-08-20,CRM,/promo-summer,10,21,North Central,No,,3.04
L501772,C100598,MKT2020,05-10-2025,CRM,/quiz,10,31,South West,Yes,2025-05-13,10.96
L501773,C101142,MKT2008,2025-04-19,Meta,/promo-summer,0,51,South South,Yes,2025-04-23,9.97
L501774,C100956,MKT2019,2025-07-11,Meta,/landing-b,0,22,South West,No,,14.67
L501775,C102174,MKT2012,2025-06-03,Partner,/promo-summer,15,85,South West,No,,8.5
L501776,C100417,MKT2032,2025-11-01,Google,/landing-a,10,30,South South,Yes,2025-12-01,16.42
L501777,C100597,MKT2015,2025-05-24,Google,/promo-summer,0,20,South West,No,,20.21
L501778,C100214,MKT2005,"Feb 23, 2025",Meta,/quiz,0,59,South West,Yes,2025-02-25,9
L501779,C102075,MKT2034,2025/10/09,Meta,/landing-b,5,29,South West,No,,12.54
L501780,C101498,MKT2000,2025-05-21,Meta,/new-arrivals,15,41,South West,Yes,28/05/2025,18.7
L501781,C102197,MKT2021,25/12/2025,Partner,/new-arrivals,10,53,North Central,Yes,2025-12-25,19.91
L501782,C100090,MKT2024,2025-08-14,Creator,/landing-a,10,43,South East,No,,USD 21.38
L501783,C101663,MKT2019,2025-08-01,Meta,/new-arrivals,20,49,South South,No,,17
L501784,C102385,MKT2010,2025-04-10,Google,/bundle-offer,20,85 ,South West,No,,$18.64
L501785,C100919,MKT2010,2025-04-19,Google,/quiz,10,34,North Central,No,,$18.94
L501786,C100552,MKT2007,2025-03-29,Creator,/landing-b,5,29,North Central,No,,13.49
L501787,C101856,MKT2021,2026-01-03,Partner,/landing-a,10,35,South West,Yes,2026-01-29,12.14
L501788,C101489,MKT2008,2025-03-27,Meta,/landing-b,20,42,South West,No,,18.64
L501789,C102078,MKT2007,2025/03/10,Creator,/promo-summer,5,25,South West,No,,22.95
L501790,C100106,MKT2024,2025-08-21,Creator,/landing-a,0,11,South East,No,,20.48
L501791,C101686,MKT2015,2025-05-31,Google,/promo-summer,10,66,South West,Yes,2025-06-13,22
L501792,C100494,MKT2008,04-16-2025,Meta,/landing-b,10%,33,South South,Yes,2025-05-08,15.7
L501793,C101206,MKT2000,2025-05-16,Meta,/quiz,20,31,South South,No,,14.35
L501794,C100278,MKT2026,2025-09-21,Google,/bundle-offer,15,61,South West,Yes,2025-10-14,21.43
L501795,C100409,MKT2032,2025-11-07,Google,/landing-b,10,18,South South,No,,15.91
L501796,C101097,MKT2033,2025-11-13,Programmatic,/landing-b,15,27,South South,Yes,2025-12-10,13.7
L501797,C101565,MKT2015,2025-06-03,Google,/new-arrivals,15,46,North Central,No,,23.73
L501798,,MKT2017,"Jul 07, 2025",Meta,/landing-a,5,41,North Central,Yes,2025-07-07,8.93
L501799,C101996,MKT2008,2025-04-16,Meta,/landing-a,0,28,South West,Yes,2025-05-12,13.86
L501800,C100092,MKT2002,2025-02-10,Google,/new-arrivals,5,62,South West,No,,$15.33
L501801,C101517,MKT2026,2025-09-26,Google,/new-arrivals,10,67,South South,Yes,2025-09-28,USD 16.94
L501802,C100413,MKT2035,2025-11-25,Google,/quiz,10,46,South South,No,,$20.23
L501803,C100512,MKT2006,2025-03-10,Meta,/landing-a,10,46,South South,Yes,2025-03-18,USD 9.88
L501804,C100116,MKT2009,2025-04-16,Creator,/landing-a,10,14,South West,No,,19.92
L501805,C101588,MKT2015,2025-05-23,Google,/new-arrivals,10,45,south west,Yes,2025-06-12,13.02
L501806,C100021,MKT2029,2025-10-27,Google,/bundle-offer,0,68,South South,Yes,05/11/2025,17.54
L501807,C101490,MKT2013,2025-02-12,Meta,/bundle-offer,5,35,North Central,No,,$15.86
L501808,C100692,MKT2010,2025-04-24,Google,/quiz,15,39,South South,No,,$16.50
L501809,C100800,MKT2013,2025-05-11,Meta,/new-arrivals,10,47,North Central,No,,13.38
L501810,C101905,MKT2006,2025-03-03,Meta,/promo-summer,0,5,North West,No,,13.33
L501811,C102177,MKT2024,2025-08-31,Creator,/quiz,0,39,South West,No,,22.39
L501812,C102199,MKT2030,2025-01-22,Programmatic,/landing-a,0,28,South South,No,,$14.27
L501813,C100372,MKT2003,02-14-2025,CRM,/landing-a,25,35,North Central,No,,USD 10.19
L501814,C100654,MKT2017,2025/06/08,Meta,/landing-a,15,20,South South,Yes,27/06/2025,15
L501815,C101228,MKT2019,07-09-2025,Meta,/landing-b,5,20,South West,Yes,2025-07-10,16.76
L501816,C100883,MKT2029,"Oct 01, 2025",Google,/landing-a,10,59,South West,Yes,2025-10-19,19.53
L501817,C101185,MKT2022,2025-07-30,CRM,/quiz,5,30,North West,No,,5.6
L501818,C101146,MKT2002,2025-02-22,Google,/quiz,5,64,South South,No,,20.63
L501819,C100703,MKT2023,2025-08-22,CRM,/bundle-offer,0,71,South South,No,,2.53
L501820,C101790,MKT2023,2025-08-13,CRM,/quiz,0,32,South South,Yes,2025-08-21,3.11
L501821,C101920,MKT2009,2025-04-10,Creator,/landing-a,15,54,South West,No,,19
L501822,C100855,MKT2013,2025-02-03,Meta,/quiz,0,35,North Central,No,,14.21
L501823,C100825,MKT2027,2025-04-13,Google,/landing-a,10,75,S/South,No,,19.65
L501824,C101996,MKT2022,2025-09-03,CRM,/bundle-offer,15,44,South West,No,,5.56
L501825,C101911,MKT2034,2025-06-29,Meta,/new-arrivals,0,44,North West,No,,10.77
L501826,C101627,MKT2014,2025-11-05,Google,/promo-summer,20,37,South West,Yes,2025-11-20,USD 14.63
L501827,C100609,MKT2001,2025-01-18,Google,/bundle-offer,10,28,North Central,No,,10.73
L501828,C101717,MKT2008,2025-04-13,Meta,/quiz,0,30,North West,Yes,2025/04/17,$18.27
L501829,C100839,MKT2030,01-15-2025,google,/promo-summer,15,24,North Central,No,,15.66
L501830,C100436,MKT2022,2025-08-21,CRM,/landing-a,20,36,South East,No,,5.15
L501831,C100018,MKT2020,2025-04-14,CRM,/quiz,0,27,North Central,Yes,22/04/2025,$4.09
L501832,C101054,MKT2025,2025-09-15,Meta,/new-arrivals,0,18,North Central,No,,22.4
L501833,C102022,MKT2034,2025-09-20,Meta,/landing-b,5,40,South West,No,,USD 12.94
L501834,C101311,MKT9999,2025-05-06,CRM,/landing-a,10,40,South South,No,,10.36
L501835,C102256,MKT2032,2025-11-06,Google,/new-arrivals,20,32,North West,No,,22.74
L501836,C100526,MKT2027,2025-04-28,Google,/new-arrivals,20,38,South South,No,,21.52
L501837,C101192,MKT2018,2025-07-17,Meta,/landing-b,20,34,South West,No,,$8.45
L501838,C100979,MKT2005,2025-02-23,Meta,/landing-b,0,27,North West,Yes,2025-02-27,13.52
L501839,C100762,MKT2008,2025-04-18,Meta,/quiz,10,22,South South,Yes,2025-04-22,14.24
L501840,C101259,MKT2035,2025-12-15,Google,/promo-summer,0,42,South South,No,,20.61
L501841,C102043,MKT2001,2025-01-26,Google,/landing-a,15,50,South South,Yes,2025-02-06,16.09
