session_id,customer_id,campaign_id,session_date,device,channel_group,pages_viewed,time_on_site_sec,bounce,add_to_cart,checkout_started,geo_region
S805879,C100046,,2025/08/31,Mobile,Email,5,141,False,True,False,South South
S805880,C101099,MKT2020,2025-09-20 13:43:51,Tablet,Email,4,285,False,True,False,South South
S805881,C100518,,2025-10-29 15:27:00,Desktop,Email,4,20,N,False,False,South South
S805882,C101588,MKT2011,2025-11-16 05:32:51,Mobile,Email,8,352,False,True,False,south west
S805883,C101459,MKT2015,2025-02-21 03:29:52,Mobile,Paid Search,5,232,False,True,True,South South
S805884,C100211,MKT2009,2025/09/30,Mobile,Influencer,5,221,True,False,False,South South
S805885,C100431,,2025-04-19 09:29:27,Mobile,Email,3,285,False,False,False,South South
S805886,C100811,MKT2024,2025-09-02 17:55:26,Mobile,Influencer,9,81,False,True,False,North West
S805887,C101932,,2025-06-13 05:09:36,Desktop,Direct,3,241,False,False,False,North Cntrl
S805888,C100883,,2025-03-06 04:04:19,Desktop,Direct,4,65,True,False,False,South West
S805889,C102264,MKT2008,2025-04-21 05:09:25,Mobile,Paid Social,7,178,True,False,False,North Central
S805890,C101416,,2025-05-28 04:20:16,Mobile,Direct,4,126,False,False,False,South West
S805891,C101876,,2025-12-22 23:24:51,Mobile,Email,10,109,False,True,True,South South
S805892,C100636,MKT2007,2025/04/04,Mobile,Influencer,4,382,False,True,True,South West
S805893,C101376,,2025-11-09 15:31:46,Tablet,Email,6,16,False,True,True,South West
S805894,C100987,MKT2022,2025-10-08 07:24:34,Mobile,Email,8,115,True,False,False,South West
S805895,C100955,MKT2010,2025-05-05 06:39:32,Mobile,Paid Search,8,176,False,True,True,North West
S805896,C100473,MKT2009,2025-06-17 04:41:45,Desktop,Influencer,8,201,False,True,True,North West
S805897,C102062,MKT2025,2025-02-17 00:24:56,Mobile,Paid Social,7,102,False,False,False,South West
S805898,C100251,MKT2014,2025-04-20 18:15:46,Mobile,Paid Search,5,269,False,True,True,South West
S805899,C100019,,2025-09-08 01:45:29,Desktop,Organic,5,363,False,False,False,South West
S805900,C100247,MKT2024,2025-04-07 19:20:17,Mobile,Influencer,4,143,False,False,False,North West
S805901,C100880,,2025-03-03 03:36:39,Desktop,Referral,3,74,False,False,False,South East
S805902,C101747,MKT2020,2025-12-30 21:15:36,Mobile,Email,12,392,False,True,False,South West
S805903,C102335,MKT2031,2025-03-18 08:53:08,Mobile,Paid Social,7,25,True,False,False,North West
S805904,C102021,MKT2027,2025-11-09 14:26:32,Mobile,Paid Search,7,273,False,True,True,South South
S805905,C100960,,2025-06-04 13:42:19,Tablet,Referral,1,191,True,False,False,South South
S805906,C100151,MKT2000,05-19-2025,Mobile,Paid Social,5,452,True,False,False,South West
S805907,C100079,MKT2004,04-12-2025,Desktop,Affiliate,5,302,True,True,True,North Central
S805908,C102209,MKT2013,2025-04-13 09:46:09,Mobile,Paid Social,8,140,False,True,True,North Central
S805909,C102065,MKT2031,2025-07-07 06:16:14,Mobile,Paid Social,9,284,False,False,False,North Central
S805910,C101404,MKT2000,2025-11-26 11:57:37,Mobile,Paid Social,5,121,False,False,False,South West
S805911,C101833,,2025-09-06 18:03:15,Mobile,Organic,3,239,True,False,False,North West
S805912,C101534,MKT2003,2025-03-13 05:53:35,Mobile,Email,6,169,False,True,True,South South
S805913,C100781,MKT2013,2025-03-05 05:45:09,Mobile,Paid Social,6,8,False,False,False,North West
S805914,C100185,,2025-12-06 21:21:26,Mobile,Direct,5,173,True,False,False,South South
S805915,C101286,MKT2015,2025-12-18 08:36:23,Mobile,Paid Search,1,241,False,False,False,South South
S805916,C101279,,2025-06-08 10:46:16,Mobile,Referral,4,10,True,False,False,South West
S805917,C101549,MKT2030,2025-02-24,Mobile,Display,3,91,False,False,False,South West
S805918,C102293,MKT2011,2025-10-26 02:46:40,Desktop,Email,6,325,False,False,False,South South
S805919,C100925,MKT2022,2025-02-07 10:08:13,Desktop,Email,3,71,False,True,False,North West
S805920,C100776,MKT2009,30/04/2025,Tablet,Influencer,8,409,False,True,False,South South
S805921,C100330,,2025-05-22 13:32:25,Mobile,Organic,3,9,False,False,False,North Central
S805922,C101595,MKT2010,2025-01-29 04:13:57,Desktop,Paid Search,8,256,False,True,False,South West
S805923,C102191,MKT2013,07-09-2025,Mobile,Paid Social,7,298,False,True,True,South South
S805924,C100639,,2025-02-27 08:44:19,Mobile,Referral,3,362,False,False,False,South West
S805925,C101319,MKT2009,08-28-2025,Mobile,Influencer,5,527,True,True,True,South East
S805926,C101934,MKT2023,2025-04-24 10:47:49,Mobile,Email,8,37,False,False,False,North Central
S805927,C102047,MKT2014,2025-05-29 14:19:58,Mobile,Paid Search,3,84,True,False,False,North West
S805928,C102092,,2025-09-19 12:39:09,Desktop,Organic,6,178,True,False,False,South West
S805929,C101667,MKT2002,2025-04-15,Mobile,Paid Search,5,365,True,False,False,South West
S805930,C102240,MKT2033,2025-12-16 22:37:47,Mobile,Display,5,331,True,False,False,South West
S805931,C101568,,2025-08-20,Mobile,Organic,2,302,False,False,False,North West
S805932,C101488,MKT2017,11-23-2025,Desktop,Paid Social,4,286,False,True,True,South West
S805933,C100424,MKT2035,2025-07-04 19:41:28,Mobile,Paid Search,6,328,True,False,False,North Central
S805934,C102051,MKT2007,2025-06-25 21:35:19,Mobile,Influencer,4,371,Y,True,True,South West
S805935,C101294,MKT2002,2025/05/30,Mobile,Paid Search,3,217,False,True,True,South West
S805936,C101978,MKT2020,2025-09-27 10:12:33,Mobile,Email,7,93,False,False,False,South West
S805937,C101672,,2025-04-29 16:53:33,Desktop,Organic,3,329,False,True,False,North Central
S805938,C100267,MKT2018,2025-06-25 16:20:26,Desktop,Paid Social,2,8,False,False,False,North Central
S805939,C102170,MKT2025,2025-08-06 00:12:12,Mobile,Paid Social,6,63,False,False,False,North West
S805940,C102388,MKT2018,2025-10-09 19:04:10,Mobile,Paid Social,6,143,False,True,False,South South
S805941,C101297,MKT2009,2025-02-21 07:32:25,Mobile,Influencer,2,343,True,False,False,North Central
S805942,C100091,,2025-05-07 22:34:47,Desktop,Direct,2,254,True,False,False,North Central
S805943,C101595,MKT2017,2025-11-13 00:05:16,Mobile,Paid Social,8,355,False,True,True,South West
S805944,C100720,MKT2020,2025-07-29 16:44:50,Mobile,Email,5,22,False,False,False,North Central
S805945,C101688,MKT2027,2025/01/06,Desktop,Paid Search,3,234,True,False,False,North West
S805946,C100390,MKT2020,2025-12-10 16:36:19,Mobile,Email,1,156,False,True,True,South West
S805947,C101786,,2025-12-03 09:43:07,Tablet,Email,4,8,True,False,False,South South
S805948,C100101,MKT2019,2025-08-07 08:26:24,Mobile,Paid Social,6,219,False,True,True,South South
S805949,C100177,MKT2006,2025-10-13 14:48:14,Mobile,Paid Social,6,448,False,True,True,South South
S805950,C100410,MKT2009,2025-01-23 17:49:09,Desktop,Influencer,3,123,False,True,False,South South
S805951,C100030,MKT2033,2025-02-27,Mobile,Display,5,169,False,False,False,South West
S805952,C102328,MKT2029,2025-06-19 04:33:41,Mobile,Paid Search,7,291,False,False,False,North West
S805953,C100834,MKT2019,2025-06-28,Mobile,Paid Social,6,181,True,True,True,South East
S805954,C102139,MKT2021,2025-09-23 03:39:43,Desktop,Affiliate,6,284,False,False,False,North West
S805955,C100484,,2025-08-05 12:40:41,Mobile,Organic,6,252,False,False,False,South South
S805956,C100598,MKT2033,03/09/2025,Desktop,Display,6,372,False,False,False,South West
S805957,C100315,MKT2017,02/07/2025,Mobile,Paid Social,5,110,False,False,False,South West
S805958,C102148,MKT2006,2025-06-23 06:35:34,Mobile,Paid Social,3,147,False,False,False,South South
S805959,C102158,MKT2010,2025-01-05 06:49:11,Mobile,Paid Search,7,23,False,False,False,North Central
S805960,C101917,MKT2019,2025-06-16 16:24:23,Mobile,Paid Social,6,135,False,True,True,South West
S805961,C100905,MKT2033,2025-07-10 12:51:52,Mobile,Display,7,214,False,True,True,South South
S805962,C101685,,2025-02-10 03:07:04,Desktop,Direct,3,335,True,False,False,South West
S805963,C100905,MKT2007,2025-04-24 01:42:27,Mobile,Influencer,4,233,True,False,False,South South
S805964,C100869,,2025-08-01 07:50:24,Mobile,Email,3,186,False,False,False,South West
S805965,C101356,MKT2008,2025-09-18 10:16:31,Mobile,Paid Social,5,276,True,True,True,South South
S805966,C101412,MKT2014,2025/03/11,Mobile,Paid Search,5,312,False,True,True,South West
S805967,C100520,MKT2029,2025-10-10 13:26:13,Desktop,Paid Search,4,21,True,False,False,South South
S805968,C101424,MKT2020,"Nov 13, 2025",Mobile,Email,6,328,False,True,False,South West
S805969,C100595,MKT2017,2025-05-05 09:00:26,Mobile,Paid Social,6,337,False,True,False,North Cntrl
S805970,C100162,,2025-11-24 06:30:02,Mobile,Organic,8,185,False,False,False,North Central
S805971,C101768,MKT2033,2025-09-28 09:30:26,Mobile,Display,6,,False,False,False,North West
S805972,C101450,MKT2025,2025-03-10 20:23:31,Desktop,Paid Social,8,75,False,True,False,South West
S805973,C101065,,2025-09-07 01:20:39,Desktop,Email,5,149,False,True,False,South West
S805974,C100922,MKT2015,2025-05-13,Mobile,Paid Search,3,281,False,False,False,South West
S805975,C102254,MKT2031,2025/02/21,Mobile,Paid Social,6,85,True,False,False,South South
S805976,C101175,MKT2028,2025-02-09 05:12:51,Mobile,Paid Search,5,95,True,True,True,South West
S805977,C101332,MKT2027,2025-02-26,Mobile,Paid Search,4,243,True,False,False,South South
S805978,C100768,MKT2023,07-05-2025,Mobile,Email,8,406,False,True,True,South West
S805979,C101541,MKT2009,2025-06-07 08:40:43,Mobile,Influencer,5,169,True,False,False,South West
S805980,C100378,MKT2033,2025-09-15 18:39:43,Mobile,Display,5,225,True,True,False,South West
S805981,C102333,,01/10/2025,Mobile,Referral,3,354,True,False,False,South West
S805982,C101122,MKT2013,2025/03/26,Mobile,Paid Social,6,118,False,True,False,North West
S805983,C101475,MKT2005,"Jan 16, 2025",Mobile,Paid Social,6,228,False,False,False,South South
S805984,C101165,,2025-05-25 05:58:58,Mobile,Direct,5,285,False,False,False,South East
S805985,C101128,MKT2035,2025-08-15 02:11:18,Desktop,Paid Search,6,145,False,True,False,South West
S805986,C101627,MKT2011,2025-11-05 15:27:41,Mobile,Email,4,486,True,True,False,South West
S805987,C100515,,"Mar 21, 2025",Mobile,Email,2,82,True,False,False,South South
S805988,C100151,MKT2021,2025-02-25 12:26:41,Mobile,Affiliate,3,258,False,False,False,South West
S805989,C101388,MKT2014,2025-12-04 02:24:58,Mobile,Paid Search,5,96,False,False,False,North Central
S805990,C100286,MKT2027,2025-03-21 00:53:57,Desktop,Paid Search,3,298,True,False,False,North West
S805991,C102111,,2025-03-12 22:58:03,Desktop,Organic,4,247,False,False,False,North West
S805992,C101806,,"Sep 25, 2025",Mobile,Organic,6,77,False,True,True,North West
S805993,C100983,MKT2004,2025-10-26 19:14:01,Desktop,Affiliate,3,91,True,False,False,South South
S805994,C100625,MKT2029,2025-12-21 18:14:43,Mobile,Paid Search,10,8,False,True,False,North Central
S805995,C100270,MKT2005,2025-06-04 00:08:54,Mobile,Paid Social,7,220,True,True,False,North Central
S805996,C102373,,2025-08-23 23:33:45,Mobile,Organic,5,88,True,False,False,North Central
S805997,C101823,MKT2002,"Jul 16, 2025",Mobile,Paid Search,3,8,False,False,False,South West
S805998,C100178,,2025-07-13 14:35:23,Mobile,Referral,3,296,False,False,False,South West
S805999,C100260,MKT2007,10-08-2025,Tablet,Influencer,7,255,False,True,False,South South
S806000,C102036,MKT2021,2025-06-19 18:08:50,Mobile,Affiliate,5,324,True,True,False,North Central
S806001,C101521,MKT2030,2025-05-29 22:05:50,Mobile,Display,3,134,False,False,False,South West
S806002,C101255,MKT2020,2025-08-09 01:55:32,Desktop,Email,7,446,False,False,False,South South
S806003,C101294,MKT2001,2025-10-30 01:27:49,Desktop,Paid Search,7,8,False,False,False,South West
S806004,C100228,MKT2033,02/10/2025,Desktop,Display,6,212,True,True,False,North West
S806005,C101686,MKT2020,"Oct 26, 2025",Mobile,Email,4,163,False,False,False,South West
S806006,C102017,MKT2017,2025-04-04 23:45:54,Desktop,Paid Social,6,412,False,True,False,South South
S806007,C100161,,22/07/2025,Desktop,Referral,6,235,False,False,False,South East
S806008,C101732,,04/12/2025,Desktop,Email,8,258,1,False,False,South South
S806009,C101932,MKT2021,2025-08-05 16:54:59,Mobile,Affiliate,2,86,False,False,False,North Cntrl
S806010,C100867,,2025-07-06 20:45:04,Desktop,Direct,7,196,False,False,False,South South
S806011,C101090,MKT2008,2025-04-01 23:34:08,Mobile,Paid Social,6,31,False,True,False,South East
S806012,C101710,MKT2033,2025/04/08,Mobile,Display,4,392,True,False,False,North Central
S806013,C100819,MKT2020,2025-02-15 16:19:05,Mobile,Email,9,33,False,False,False,South East
S806014,C102148,,2025-03-03 03:02:11,Mobile,Email,6,256,True,False,False,South South
S806015,C100152,MKT2010,2025-09-09 20:35:22,Mobile,Paid Search,9,118,False,True,False,North West
S806016,C102025,MKT2020,2025-05-22 03:00:59,Mobile,Email,4,214,False,False,False,South West
S806017,C100924,MKT2018,"Jul 18, 2025",Desktop,Paid Social,11,158,False,False,False,North Central
S806018,C102092,MKT2002,2025-07-01,Mobile,Paid Search,5,248,True,False,False,South West
S806019,C101938,,2025-05-30 05:07:58,Desktop,Referral,9,143,False,True,False,South West
S806020,C100369,MKT2008,2025-02-13 12:13:27,Mobile,Paid Social,4,228,True,False,False,South South
S806021,C100608,,2025-11-26,Mobile,Referral,7,165,False,False,False,South South
S806022,C100210,MKT2001,"Nov 30, 2025",Mobile,Paid Search,8,199,False,False,False,South South
S806023,C101114,MKT2000,06-13-2025,Desktop,Paid Social,5,123,False,True,True,North West
S806024,C101797,MKT2028,2025-06-07 22:12:08,Mobile,Paid Search,4,380,True,False,False,North West
S806025,C100605,MKT2021,2025-01-31 09:16:34,Desktop,Affiliate,7,56,False,True,True,South West
S806026,C100566,MKT2028,2025-06-02 01:30:26,Mobile,Paid Search,9,8,False,True,False,South South
S806027,C100040,MKT2003,2025/07/28,Desktop,Email,6,74,True,False,False,South West
S806028,C101782,MKT2021,2025-01-20 15:17:53,Mobile,Affiliate,6,265,False,False,False,South East
S806029,C101527,MKT2034,2025-08-08 01:01:46,Mobile,Paid Social,3,52,False,False,False,South West
S806030,C100480,MKT2033,2025-03-02 18:20:06,Mobile,Display,5,134,False,False,False,South South
S806031,C100669,MKT2004,2025-12-02 09:57:07,Desktop,Affiliate,7,204,False,False,False,South East
S806032,C101290,MKT2020,2025-05-01 23:47:21,Desktop,paid social,6,340,False,False,False,South West
S806033,C101678,MKT2029,2025-12-19 08:28:23,Mobile,Paid Search,4,410,False,False,False,South East
S806034,C100806,MKT2012,2025-01-31 16:16:31,Mobile,Affiliate,3,190,False,False,False,South East
S806035,C100505,MKT2025,"Oct 29, 2025",Desktop,Paid Social,10,371,False,True,True,South East
S806036,C100028,MKT2006,2025-03-14 14:35:52,Mobile,Paid Social,3,243,True,False,False,North West
S806037,C101536,MKT2024,2025-01-07 17:31:57,Mobile,Influencer,8,263,False,True,True,South West
S806038,C100234,MKT2017,06-17-2025,Mobile,Paid Social,6,260,False,False,False,South East
S806039,C101465,MKT2027,2025-10-15 03:42:27,Tablet,Paid Search,7,373,False,True,False,South East
S806040,C100517,,2025-11-28 09:31:44,Mobile,Referral,4,153,True,True,False,South East
S806041,C102115,MKT2031,2025-07-22 23:21:53,Mobile,Paid Social,8,336,False,True,True,South West
S806042,C100756,MKT2009,2025-07-10 09:27:33,Mobile,Influencer,5,101,False,True,True,South West
S806043,C100625,,2025-11-02 08:22:05,Mobile,Direct,3,8,True,False,False,North Central
S806044,C100512,MKT2006,2025-12-23 22:48:24,Mobile,Paid Social,4,265,False,False,False,South South
S806045,C102255,MKT2006,2025-03-10 16:32:32,Tablet,Paid Social,4,355,False,False,False,South South
S806046,C102328,MKT2027,06-13-2025,Mobile,Paid Search,6,178,False,False,False,North West
S806047,C101466,,2025-01-26 20:07:46,Tablet,Email,7,184,False,False,False,North Central
S806048,C100761,MKT2012,2025-11-06 04:54:21,Mobile,Affiliate,6,436,False,True,False,South South
S806049,C102399,MKT2034,2025-11-06 07:22:44,Mobile,Paid Social,3,401,True,False,False,South West
S806050,C100013,MKT2003,2025-09-29 21:30:14,Mobile,Email,6,319,True,False,False,South West
S806051,C102049,MKT2027,2025/03/27,Mobile,Paid Search,7,122,False,False,False,North West
S806052,C100552,MKT2003,2025/03/14,Mobile,Email,5,176,False,False,False,North Central
S806053,C100690,MKT2020,"May 07, 2025",Desktop,Email,11,8,False,True,False,South West
S806054,C100297,MKT9999,2025-10-23 21:43:18,Desktop,Email,7,302,False,True,False,South West
S806055,C101575,MKT2006,"May 05, 2025",Mobile,Paid Social,6,104,False,True,True,South West
S806056,C100710,MKT2021,2025-11-15 14:02:28,Mobile,Affiliate,8,218,False,True,True,North Central
S806057,C100483,MKT2034,2025-09-28 01:04:25,Desktop,Paid Social,4,312,False,False,False,North Central
S806058,C102045,MKT2019,2025-10-28 13:56:53,Desktop,Paid Social,7,481,False,True,False,South East
S806059,C101568,MKT2007,2025/01/27,Mobile,Influencer,6,0,False,False,False,North West
S806060,C100888,MKT2016,2025-02-11 17:38:34,Mobile,Email,5,248,True,False,False,North Central
S806061,C102160,MKT2005,2025-04-30 02:44:32,Mobile,Paid Social,1,254,False,False,False,North West
S806062,C101960,MKT2002,2025-01-18 14:12:40,Tablet,Paid Search,7,84,False,True,False,South East
S806063,C102209,MKT2026,2025-12-30 04:26:49,Desktop,Paid Search,3,472,False,False,False,North Central
S806064,C100839,MKT2001,"Nov 08, 2025",Mobile,Paid Search,9,209,False,True,True,North Central
S806065,C102051,MKT2008,2025-05-02 09:05:18,Mobile,Paid Social,5,132,False,True,True,South West
S806066,C100153,MKT2015,25/05/2025,Mobile,Paid Search,4,240,True,False,False,South South
S806067,C100531,MKT2018,2025/07/21,Desktop,Paid Social,7,95,False,False,False,North Central
S806068,C102190,MKT2013,2025-06-22 08:35:23,Mobile,Paid Social,4,184,True,False,False,South West
S806069,C100569,MKT2001,"Jan 22, 2025",Mobile,Paid Search,10,266,False,True,True,South West
S806070,C100942,MKT2023,2025-02-01 17:23:55,Tablet,Email,5,336,False,True,False,North Central
