lead_id,customer_id,campaign_id,lead_date,lead_source,landing_page,discount_offered_pct,lead_score,observed_region,converted_30d,conversion_date,acquisition_cost_usd,discount_pct,age,gender,income_band,loyalty_tier,avg_pages_viewed,avg_time_on_site,total_add_to_cart,total_checkout_started,total_sessions,total_revenue,preferred_device,predicted_prob,priority_tier
L501156,C102175,MKT2027,2025-04-22,Google,/bundle-offer,10,23.0,North Central,False,,11.1,10.0,26.0,male,Middle,gold,5.866666666666666,204.5625,8.0,0.0,16.0,43.61,mobile,0.32180448872235506,Medium
L501157,C100015,MKT2035,2025-11-28,Google,/landing-a,0,33.0,North Central,False,,17.14,0.0,25.0,female,Middle,bronze,6.5,168.83333333333334,1.0,1.0,6.0,88.6,mobile,0.2811478045316193,Low
L501158,C100647,MKT2022,2025/07/29,CRM,/landing-a,20,36.0,South East,False,,2.73,20.0,37.0,male,Middle,gold,5.833333333333333,219.66666666666663,1.0,0.0,6.0,0.0,mobile,0.36140918553476054,Medium
L501159,C101849,MKT2020,2025-03-10,CRM,/bundle-offer,0,51.0,South South,False,,4.85,0.0,18.0,female,Middle,gold,6.8,137.4,2.0,2.0,5.0,58.96,tablet,0.43529318174644915,Medium
L501160,C100244,MKT2032,2025-10-30,Google,/bundle-offer,5,11.0,South West,True,2025-11-21,$18.62,5.0,32.0,male,Lower-Middle,bronze,5.5,232.25,1.0,0.0,4.0,0.0,mobile,0.2645180085673399,Low
L501161,C100371,MKT2019,2025-08-02,Meta,/quiz,0,48.0,South West,True,2025-08-16,$17.34,0.0,32.0,female,Middle,silver,5.0,138.0,3.0,2.0,4.0,110.28,mobile,0.4292288244028635,Medium
L501162,C100022,MKT2035,2025-11-26,Google,/landing-b,15,41.0,North Central,True,2025-11-29,19.54,15.0,39.0,male,Middle,silver,4.375,228.25,3.0,3.0,8.0,58.3,desktop,0.43979765169960544,Medium
L501163,C101067,MKT2034,"Aug 26, 2025",Meta,/new-arrivals,15,26.0,South East,False,,13.17,15.0,32.0,male,Middle,silver,5.8,217.1,4.0,3.0,10.0,127.09,mobile,0.3583735068591712,Medium
L501164,C100657,MKT2001,2025/01/24,Google,/landing-b,10,58.0,South West,False,,$16.75,10.0,42.0,male,Middle,silver,4.111111111111111,182.44444444444449,2.0,1.0,9.0,117.32,mobile,0.5275934541045652,Medium
L501165,C100938,MKT2028,2025-10-16,Google,/quiz,15,41.0,North Central,False,,USD 17.72,15.0,34.0,male,Upper-Middle,bronze,5.0,205.875,3.0,1.0,8.0,0.0,desktop,0.3645673983344316,Medium
L501166,C101330,MKT2026,2025-08-28,Google,/quiz,0,11.0,South East,False,,10.66,0.0,19.0,female,Lower-Middle,bronze,5.857142857142857,276.57142857142856,3.0,1.0,7.0,48.66,mobile,0.27177309493748886,Low
L501167,C100945,MKT2033,2025-11-22,Programmatic,/quiz,15,34.0,North West,False,,18.13,15.0,18.0,female,Lower-Middle,silver,5.125,218.125,6.0,4.0,8.0,0.0,mobile,0.2689365293872175,Low
L501168,C101000,MKT2004,2025-09-02,Partner,/landing-b,5,23.0,South West,False,,11.17,5.0,50.0,female,Upper-Middle,bronze,6.25,164.08333333333334,6.0,3.0,12.0,0.0,mobile,0.38038885611764756,Medium
L501169,C100488,MKT2013,2025-05-28,Meta,/landing-b,15,47.0,North Central,True,"Jun 06, 2025",17,15.0,27.0,female,Low,gold,5.0,235.8571428571429,1.0,0.0,7.0,0.0,mobile,0.4148846387899865,Medium
L501170,C100114,MKT2006,2025-03-11,Meta,/landing-a,15,32.0,South East,False,,12.51,15.0,32.0,female,Lower-Middle,silver,5.714285714285714,303.85714285714283,4.0,0.0,7.0,154.98,mobile,0.30840679610911803,Medium
L501171,C102049,MKT2014,2025-11-06,Google,/promo-summer,10,41.0,North West,False,,19.51,10.0,31.0,male,Upper-Middle,bronze,6.090909090909091,309.8181818181818,5.0,2.0,11.0,52.84,mobile,0.3729700592981382,Medium
L501172,C100760,MKT2021,2025-12-16,Partner,/bundle-offer,10,53.0,North West,False,,11,10.0,44.0,female,Upper-Middle,platinum,4.6,213.8,1.0,0.0,5.0,0.0,mobile,0.43957127954265046,Medium
L501173,C100492,MKT2001,2025-02-17,Google,/new-arrivals,10,40.0,South East,False,,23.77,10.0,29.0,non-binary,Middle,silver,5.714285714285714,227.57142857142856,3.0,1.0,7.0,0.0,mobile,0.40404492401707714,Medium
L501174,C100339,MKT2011,2025-04-15,CRM,/landing-b,0,8.0,South South,False,,3.5,0.0,21.0,female,Lower-Middle,bronze,5.888888888888889,249.0,5.0,3.0,9.0,0.0,mobile,0.23933914117192456,Low
L501175,C101205,,2025-05-21,Google,/landing-b,0,36.0,North Central,False,,20.89,0.0,18.0,male,Middle,silver,5.916666666666667,239.41666666666663,5.0,2.0,12.0,0.0,mobile,0.33812274435008227,Medium
L501176,C101725,MKT2020,2025-04-20,CRM,/bundle-offer,20,51.0,South West,False,,7.57,20.0,30.0,female,Middle,silver,5.857142857142857,259.57142857142856,4.0,2.0,7.0,126.51,mobile,0.4625287659830016,Medium
L501177,C101657,MKT2020,2025-05-14,CRM,/quiz,20,47.0,North West,False,,4.52,20.0,26.0,male,High,silver,4.0,233.5,2.0,1.0,4.0,83.78999999999999,mobile,0.41981954749930206,Medium
L501178,C100911,MKT2024,2025-09-07,Creator,/bundle-offer,5,58.0,South South,True,2025-09-26,13.53,5.0,42.0,female,Low,gold,5.4,161.9,2.0,0.0,10.0,48.52,mobile,0.4540935559507062,Medium
L501179,C101951,MKT2012,2025-05-15,Partner,/promo-summer,20,35.0,South West,False,,13.94,20.0,34.0,male,Lower-Middle,gold,4.857142857142857,1228.142857142857,2.0,1.0,7.0,0.0,mobile,0.3767744799577305,Medium
L501180,C100025,MKT2006,03-16-2025,Meta,/promo-summer,15,29.0,South West,True,2025-03-21,8.47,15.0,28.0,male,Middle,silver,5.333333333333333,100.33333333333331,1.0,0.0,3.0,0.0,desktop,0.3546135406084219,Medium
L501181,C100314,MKT2031,2025-10-15,Meta,/landing-a,0,29.0,North West,False,,9.85,0.0,41.0,female,Middle,silver,4.666666666666667,267.0,4.0,3.0,9.0,0.0,mobile,0.3373388077429906,Medium
L501182,C100310,MKT2035,2025-11-28,Google,/bundle-offer,10,41.0,South South,True,2025-12-25,20.1,10.0,43.0,male,Upper-Middle,bronze,6.333333333333333,179.0,1.0,0.0,9.0,0.0,desktop,0.3906498333828427,Medium
L501183,C100859,MKT2005,2025-02-21,Meta,/promo-summer,10,18.0,South South,False,,13.86,10.0,30.0,female,Lower-Middle,bronze,5.75,148.125,4.0,4.0,8.0,210.68,tablet,0.28927970730972336,Low
L501184,,MKT2028,2025-10-05,Google,/promo-summer,10,30.0,South West,True,2025-11-01,21.92,10.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,,Unknown,0.42069436577805114,Medium
L501185,C100956,MKT2026,2025-09-16,Google,/bundle-offer,20,70.0,South West,True,2025-09-25,21.65,20.0,43.0,non-binary,Middle,silver,5.7,257.09090909090907,4.0,2.0,11.0,55.98,mobile,0.5254417282084654,Medium
L501186,C102124,MKT2026,2025-08-31,Google,/promo-summer,5,47.0,North Central,False,,21.78,5.0,23.0,female,High,gold,5.285714285714286,130.85714285714286,1.0,1.0,7.0,48.12,mobile,0.45434278637763187,Medium
L501187,C102332,MKT2021,2025-12-07,Partner,/promo-summer,10,23.0,North Central,False,,8.31,10.0,29.0,male,High,bronze,5.625,223.5,1.0,1.0,8.0,0.0,mobile,0.33271346125691287,Medium
L501188,C101390,MKT2014,2025-11-03,Google,/quiz,0,5.0,North Central,False,,20,0.0,47.0,male,Low,bronze,4.125,206.25,2.0,1.0,8.0,0.0,mobile,0.23981138317022674,Low
L501189,C100841,MKT2010,2025-05-29,Google,/quiz,15,58.0,South West,True,2025-06-23,19,15.0,31.0,non-binary,Lower-Middle,silver,5.0,151.2,3.0,2.0,5.0,0.0,mobile,0.47725334015365334,Medium
L501190,C101582,MKT2025,2025-08-17,Meta,/promo-summer,0,15.0,South South,False,,24.37,0.0,27.0,male,Middle,bronze,5.363636363636363,197.9090909090909,3.0,1.0,11.0,26.75,tablet,0.27923341778961586,Low
L501191,C101820,MKT2028,"Sep 29, 2025",Google,/new-arrivals,0,25.0,North Central,False,,USD 22.23,0.0,19.0,female,Middle,bronze,6.6,199.4,4.0,1.0,10.0,152.53,desktop,0.3226541164995482,Medium
L501192,C100015,MKT2013,2025-06-05,Meta,/quiz,10%,27.0,North Central,False,,15.87,10.0,25.0,female,Middle,bronze,6.5,168.83333333333334,1.0,1.0,6.0,88.6,mobile,0.25432584980304324,Low
L501193,C101635,MKT2035,2025-12-11,Google,/landing-b,10,48.0,North Central,True,12-27-2025,10.3,10.0,40.0,male,Middle,gold,5.75,180.25,1.0,1.0,4.0,0.0,mobile,0.44731061964128827,Medium
L501194,C102050,MKT2013,2025-01-28,Meta,/quiz,0,51.0,South West,False,,$20.70,0.0,40.0,male,Lower-Middle,bronze,4.833333333333333,143.8,3.0,2.0,6.0,0.0,desktop,0.39030589904525537,Medium
L501195,C101854,MKT2003,09/02/2025,CRM,/new-arrivals,0,80.0,South South,True,2025-02-20,7.19,0.0,38.0,female,High,gold,4.909090909090909,224.1818181818182,2.0,2.0,11.0,65.79,desktop,0.5595466292915591,Medium
L501196,C102110,MKT2024,2025-09-13,Creator,/new-arrivals,0,25.0,South West,False,,23.03,0.0,43.0,female,Low,silver,5.0,291.8,2.0,1.0,5.0,33.32,mobile,0.3248806984649868,Medium
L501197,C102215,MKT2013,2025-06-05,Meta,/landing-b,0,37.0,South West,True,27/06/2025,19,0.0,37.0,male,Lower-Middle,bronze,4.4,217.8,0.0,0.0,5.0,144.63,mobile,0.3648546508807284,Medium
L501198,C101331,MKT2013,2025-06-04,Meta,/landing-b,20,39.0,South West,False,,USD 15.77,20.0,34.0,male,Low,gold,4.75,200.0,2.0,1.0,8.0,169.45999999999998,mobile,0.416084610517963,Medium
L501199,C101339,MKT2008,2025-04-21,Meta,/quiz,0,48.0,North Central,False,,10.76,0.0,29.0,non-binary,Upper-Middle,bronze,6.75,238.08333333333337,5.0,2.0,12.0,55.78,mobile,0.3889504552544725,Medium
L501200,C101367,MKT2010,13/04/2025,Google,/quiz,10,57.0,South West,False,,15.82,10.0,31.0,female,Lower-Middle,silver,6.333333333333333,201.0,5.0,3.0,6.0,45.68,desktop,0.4033412448996211,Medium
L501201,C101669,MKT2027,2025-04-20,Google,/promo-summer,10,33.0,South South,False,,20.7,10.0,23.0,male,Middle,bronze,4.75,296.25,2.0,1.0,8.0,0.0,mobile,0.291258188639509,Low
L501202,C101697,MKT2012,2025-05-04,Partner,/landing-b,0,30.0,North Central,False,,USD 16.71,0.0,32.0,female,Upper-Middle,bronze,6.0588235294117645,175.41176470588235,8.0,6.0,17.0,0.0,mobile,0.3386413256992334,Medium
L501203,C102373,MKT2002,2025-02-12,Google,/quiz,10,47.0,North Central,True,2025-03-13,21.18,10.0,34.0,female,Low,silver,5.363636363636363,206.1818181818182,4.0,3.0,11.0,20.13,mobile,0.3930045529003745,Medium
L501204,C100203,MKT2032,2025-10-31,Google,/bundle-offer,20,61.0,South South,False,,$12.95,20.0,35.0,female,Middle,gold,4.666666666666667,197.66666666666663,1.0,0.0,3.0,0.0,mobile,0.45241681826596986,Medium
L501205,C100269,MKT2007,2025-03-28,Creator,/landing-a,0,15.0,North West,False,,20.83,0.0,40.0,male,Low,bronze,6.6,152.8,2.0,2.0,5.0,106.66,mobile,0.17361042052622205,Low
L501206,C100304,MKT2015,2025-05-30,Google,/new-arrivals,10,64.0,South West,True,2025-05-31,18.06,10.0,29.0,female,Upper-Middle,gold,5.555555555555555,193.0,3.0,1.0,9.0,157.48,mobile,0.5272423245898066,Medium
L501207,C101994,MKT2000,2025-05-09,Meta,/landing-b,15,31.0,South South,True,"Jun 07, 2025",$15.73,15.0,18.0,male,High,gold,4.2,200.2,0.0,0.0,5.0,0.0,desktop,0.45402678621116116,Medium
L501208,C100187,MKT2032,2025-11-04,Google,/bundle-offer,15,49.0,South West,False,,$22.20,15.0,46.0,male,Low,platinum,5.25,167.25,6.0,3.0,12.0,197.39,desktop,0.4057113745423734,Medium
L501209,C100837,MKT2025,2025-09-13,Meta,/landing-a,20,30.0,South South,False,,13.05,20.0,19.0,female,Lower-Middle,bronze,5.25,198.75,2.0,1.0,8.0,59.29,desktop,0.28284797244336424,Low
L501210,C101526,MKT2022,2025-08-18,CRM,/quiz,10,29.0,North West,True,2025-09-11,6.25,10.0,35.0,non-binary,Lower-Middle,bronze,4.2,217.88888888888889,4.0,3.0,10.0,47.52,desktop,0.35237248766210233,Medium
L501211,C102100,MKT2015,2025-06-06,Google,/new-arrivals,5,47.0,South West,True,2025-06-28,$20.63,5.0,45.0,female,Lower-Middle,silver,6.166666666666667,209.58333333333337,3.0,1.0,12.0,288.66,mobile,0.36958264025639853,Medium
L501212,C100420,MKT2000,2025-05-12,Meta,/new-arrivals,20,5.0,North West,False,,19.01,20.0,18.0,female,Lower-Middle,bronze,4.428571428571429,162.0,1.0,1.0,7.0,0.0,desktop,0.10194079498861532,Low
L501213,C101771,MKT2021,2025-12-30,Partner,/landing-b,15,28.0,south west,True,01-27-2026,13.55,15.0,35.0,female,Low,bronze,6.0,140.5,1.0,1.0,2.0,58.44,mobile,0.3077744491072976,Medium
L501214,C100102,MKT2034,2025-07-13,Meta,/promo-summer,0,39.0,South East,False,,18.24,0.0,28.0,female,Lower-Middle,silver,5.4,291.4,1.0,1.0,5.0,140.75,desktop,0.3575667348100568,Medium
L501215,C101943,MKT2009,10/04/2025,Creator,/bundle-offer,15,30.0,South West,False,,21,15.0,32.0,female,Middle,gold,6.6,236.4,4.0,3.0,5.0,77.87,mobile,0.3947727094310474,Medium
L501216,,MKT2005,2025-02-24,Meta,/landing-b,5,25.0,North Central,True,2025-03-10,9.86,5.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,,Unknown,0.42916808145174745,Medium
L501217,C101864,MKT2015,2025-06-03,Google,/new-arrivals,20,61.0,South West,True,2025-06-23,13.84,20.0,30.0,female,Upper-Middle,gold,5.916666666666667,216.08333333333337,6.0,1.0,12.0,87.49,mobile,0.560027291968657,Medium
L501218,C101928,MKT2022,2025-07-22,CRM,/quiz,0,34.0,South South,True,07-24-2025,5.72,0.0,34.0,non-binary,Lower-Middle,gold,5.666666666666667,255.66666666666663,3.0,2.0,6.0,105.75,mobile,0.3795157225381841,Medium
L501219,C100262,MKT2004,2025-09-02,Partner,/new-arrivals,10,29.0,North Cntrl,False,,USD 13.26,10.0,33.0,female,Low,gold,4.6,210.7,5.0,4.0,10.0,231.85,mobile,0.2416843509711912,Low
L501220,C100568,MKT2001,"Jan 14, 2025",Google,/landing-b,10,40.0,South West,False,,$22.91,10.0,38.0,male,Upper-Middle,silver,5.8,199.6,6.0,2.0,10.0,168.06,mobile,0.4301281017992105,Medium
L501221,C100371,MKT2007,2025-04-09,Creator,/quiz,0,48.0,South West,False,,18.56,0.0,32.0,female,Middle,silver,5.0,138.0,3.0,2.0,4.0,110.28,mobile,0.4375595508726345,Medium
L501222,C100469,MKT2035,2025-11-29,Google,/promo-summer,20,59.0,South South,False,,19.15,20.0,49.0,female,Upper-Middle,platinum,5.555555555555555,344.77777777777777,3.0,0.0,9.0,46.64,desktop,0.43686203208679203,Medium
L501223,C102028,MKT2001,2025-01-16,Google,/quiz,10,25.0,North West,False,,$10.66,10.0,48.0,male,Middle,gold,5.25,313.875,3.0,1.0,8.0,0.0,tablet,0.25666008771507154,Low
L501224,C101049,MKT2008,2025-03-27,Meta,/landing-b,5,21.0,South West,False,,8.04,5.0,18.0,female,Low,silver,5.0,169.8,2.0,0.0,5.0,19.68,mobile,0.3007281248926193,Medium
L501225,C101650,MKT2005,2025-03-05,Meta,/quiz,10,37.0,South West,False,,11.43,10.0,35.0,female,Low,platinum,6.714285714285714,203.42857142857144,4.0,3.0,7.0,54.93,mobile,0.4981812440155528,Medium
L501226,C101533,MKT2033,2025-10-31,Programmatic,/landing-a,15,18.0,South South,False,,$12.08,15.0,27.0,female,Low,bronze,5.833333333333333,118.0,2.0,1.0,6.0,44.77,mobile,0.25008445323385436,Low
L501227,C100303,MKT2005,2025-02-18,Meta,/new-arrivals,25,29.0,South South,False,,10.83,25.0,26.0,male,Upper-Middle,bronze,4.833333333333333,236.16666666666663,1.0,1.0,6.0,0.0,desktop,0.19235570132081276,Low
L501228,C101505,MKT2033,2025-11-24,Programmatic,/promo-summer,0,6.0,South West,False,,9.51,0.0,18.0,male,Lower-Middle,bronze,5.5,143.25,2.0,1.0,4.0,0.0,mobile,0.2069513430849533,Low
L501229,C101830,MKT2028,2025-09-13,Google,/new-arrivals,0,19.0,South East,True,2025-10-09,23.04,0.0,25.0,male,Lower-Middle,gold,4.75,234.75,3.0,1.0,8.0,165.26,mobile,0.2944755298626491,Low
L501230,C100362,,2025-03-21,CRM,/quiz,20,30.0,South East,True,2025-04-17,3.99,20.0,18.0,female,Lower-Middle,gold,5.333333333333333,178.33333333333334,0.0,0.0,3.0,170.48000000000002,mobile,0.3270987013847026,Medium
L501231,C101564,MKT2005,2025-03-16,Meta,/landing-b,10,31.0,North Cntrl,False,,$17.65,10.0,24.0,male,Lower-Middle,bronze,7.0,211.0,2.0,1.0,5.0,0.0,mobile,0.28161900283257074,Low
L501232,C101043,MKT2025,17/09/2025,Meta,/new-arrivals,5,39.0,North Central,True,2025-10-05,$16.28,5.0,35.0,male,Lower-Middle,gold,5.75,183.625,4.0,3.0,8.0,58.28,desktop,0.4156961347744205,Medium
L501233,C100507,MKT2034,09-15-2025,Meta,/bundle-offer,10,33.0,South South,False,,18.69,10.0,37.0,male,Middle,bronze,3.5,159.5,1.0,0.0,2.0,64.61,tablet,0.3031413970618414,Medium
L501234,C101858,MKT2034,14/06/2025,Meta,/landing-b,10,30.0,North Central,False,,13.27,10.0,31.0,female,Middle,silver,5.2,279.9,3.0,2.0,10.0,0.0,mobile,0.38966222594260713,Medium
L501235,C100426,MKT2024,2025-08-24,Creator,/landing-a,10,36.0,South West,True,2025-09-23,21.11,10.0,31.0,female,Lower-Middle,bronze,6.285714285714286,251.8571428571429,4.0,1.0,7.0,0.0,mobile,0.325840571263576,Medium
L501236,C101836,MKT2000,2025-05-16,Meta,/landing-a,10,29.0,North Central,False,,12.19,10.0,0.0,male,Upper-Middle,bronze,5.125,233.625,2.0,0.0,8.0,48.63,tablet,0.3082095433736511,Medium
L501237,C100186,MKT2020,2025-06-11,CRM,/quiz,0,35.0,South South,False,,9.36,0.0,33.0,non-binary,Middle,bronze,5.25,170.375,4.0,1.0,8.0,26.94,mobile,0.32969882016838487,Medium
L501238,C101213,MKT2003,2025-02-03,CRM,/landing-b,10,47.0,South South,False,,4.27,10.0,24.0,male,Upper-Middle,bronze,6.0,291.0,3.0,3.0,7.0,0.0,desktop,0.345348432039569,Medium
L501239,C102132,MKT2009,2025-04-10,Creator,/quiz,15,53.0,North West,True,2025-05-05,22.07,15.0,23.0,female,Lower-Middle,silver,5.777777777777778,265.6666666666667,5.0,3.0,9.0,0.0,mobile,0.4244616537692371,Medium
L501240,C100624,MKT2030,2025-01-11,Programmatic,/landing-b,0,5.0,North West,True,2025-01-30,5.59,0.0,23.0,female,Low,silver,5.0,267.7142857142857,4.0,2.0,7.0,125.98,desktop,0.21965142916807784,Low
L501241,C100883,MKT2023,2025-08-18,CRM,/landing-a,0,49.0,South West,False,,7.76,0.0,36.0,male,Upper-Middle,gold,5.0,233.75,5.0,3.0,8.0,0.0,mobile,0.4634420062557875,Medium
L501242,C101004,MKT2019,07-20-2025,Meta,/landing-a,15,14.0,North Central,False,,11.78,15.0,18.0,male,Lower-Middle,silver,5.0,253.25,3.0,1.0,12.0,69.01,mobile,0.2668769991548259,Low
L501243,C100819,MKT2001,2025-01-30,Google,/new-arrivals,15,27.0,South East,True,2025-02-25,22.68,15.0,36.0,male,Low,bronze,6.363636363636363,197.27272727272728,1.0,1.0,11.0,111.77,desktop,0.30256951513197805,Medium
L501244,C100100,MKT2011,2025-04-28,CRM,/bundle-offer,0,35.0,North Cntrl,True,2025-05-16,6.05,0.0,41.0,female,Low,bronze,4.0,146.33333333333334,2.0,0.0,6.0,137.25,desktop,0.5176484851578239,Medium
L501245,C101286,MKT2028,2025-10-07,Google,/bundle-offer,0,31.0,South South,False,,11.23,0.0,23.0,male,Lower-Middle,bronze,4.0,234.66666666666663,0.0,0.0,3.0,0.0,mobile,0.3478299655603491,Medium
L501246,C100018,MKT2033,2025-10-31,Programmatic,/bundle-offer,5,21.0,North Central,False,,9.5,5.0,0.0,male,Middle,silver,5.5,223.5,4.0,2.0,8.0,17.95,mobile,0.3092452761139076,Medium
L501247,C101607,MKT2027,2025-04-24,Google,/landing-a,20,64.0,South West,True,2025-05-06,$18.47,20.0,40.0,male,Low,silver,5.0,156.25,3.0,1.0,8.0,0.0,mobile,0.40947672168457844,Medium
L501248,C101339,MKT2001,2025-02-18,Google,/landing-b,20,30.0,North Central,True,2025-02-18,16.19,20.0,29.0,non-binary,Upper-Middle,bronze,6.75,238.08333333333337,5.0,2.0,12.0,55.78,mobile,0.37681448337490636,Medium
L501249,C101319,MKT2032,2025-11-15,Google,/landing-a,10,71.0,South East,False,,24.18,10.0,45.0,male,Upper-Middle,silver,5.7,340.6,4.0,3.0,10.0,60.400000000000006,mobile,0.42964303745102556,Medium
L501250,C101544,MKT2027,2025-05-16,Google,/landing-a,0,40.0,South West,False,,18.86,0.0,33.0,male,Middle,silver,6.428571428571429,199.8571428571429,2.0,0.0,7.0,0.0,mobile,0.3520406886301853,Medium
L501251,C101314,MKT2005,2025-03-13,Meta,/bundle-offer,10,45.0,South East,False,,25.44,10.0,51.0,male,Middle,platinum,5.6,213.8,0.0,0.0,5.0,88.62,mobile,0.4044204144815849,Medium
L501252,C101969,MKT2019,2025/08/03,Meta,/new-arrivals,10,46.0,North West,False,,22.41,10.0,24.0,female,Middle,silver,6.555555555555555,261.55555555555554,7.0,4.0,9.0,0.0,mobile,0.3670545008801602,Medium
L501253,C101902,MKT2008,2025-04-04,Meta,/new-arrivals,15,40.0,South East,True,2025-04-08,16.45,15.0,34.0,female,High,gold,5.0,198.44444444444449,1.0,0.0,9.0,16.41,mobile,0.44754139560880013,Medium
L501254,C100383,MKT2024,2025-08-28,Creator,/landing-b,15,49.0,South South,True,08-29-2025,23.51,15.0,21.0,male,Lower-Middle,silver,5.5,270.375,0.0,0.0,8.0,75.77000000000001,mobile,0.41688102849753167,Medium
L501255,C101639,MKT2000,2025-05-16,Meta,/landing-b,0,23.0,North West,False,,16.41,0.0,39.0,female,Middle,bronze,6.0,226.75,6.0,4.0,8.0,205.65,desktop,0.27996808776824567,Low
L501256,C101505,MKT2030,2025-02-04,Programmatic,/promo-summer,5,10.0,South West,False,,7.93,5.0,18.0,male,Lower-Middle,bronze,5.5,143.25,2.0,1.0,4.0,0.0,mobile,0.25099369667386745,Low
L501257,C100405,MKT2034,"Sep 16, 2025",Meta,/promo-summer,20,20.0,N Central,True,2025-10-09,20.19,20.0,35.0,male,Middle,bronze,5.666666666666667,309.3333333333333,3.0,3.0,6.0,176.57,mobile,0.28459513965987576,Low
L501258,C101417,MKT2015,2025-06-10,Google,/landing-a,15,57.0,North West,True,2025-06-29,17.41,15.0,24.0,female,Lower-Middle,platinum,5.4,230.9,5.0,2.0,10.0,67.55,tablet,0.5288371465552234,Medium
L501259,C100153,MKT2004,2025-09-03,Partner,/landing-a,10,36.0,South South,False,,15.75,10.0,30.0,male,Lower-Middle,silver,5.166666666666667,225.5,6.0,5.0,12.0,0.0,tablet,0.37768441150279775,Medium
L501260,C102194,MKT2013,2025-02-10,Meta,/new-arrivals,20,44.0,North Central,False,,16,20.0,29.0,female,Upper-Middle,bronze,5.818181818181818,256.09090909090907,3.0,1.0,11.0,92.77,mobile,0.42029660082946196,Medium
L501261,C100980,MKT2027,2025-04-23,Google,/quiz,10,42.0,North Central,False,,9.53,10.0,41.0,male,Upper-Middle,bronze,5.875,249.875,2.0,1.0,8.0,0.0,mobile,0.3653971859913239,Medium
L501262,C100901,MKT2026,2025-09-17,Google,/quiz,0,26.0,South West,False,,16.34,0.0,23.0,female,Upper-Middle,bronze,4.5,246.88888888888889,3.0,1.0,10.0,0.0,mobile,0.31860571186175396,Medium
L501263,C102058,MKT2001,2025-01-24,Google,/landing-a,20,72.0,South West,True,2025-02-23,USD 17.92,20.0,18.0,female,Lower-Middle,gold,5.0,280.77777777777777,4.0,1.0,9.0,0.0,mobile,0.47131449463332564,Medium
L501264,C100503,MKT2027,"Apr 27, 2025",Google,/new-arrivals,5,35.0,North Central,True,2025-05-13,22.06,5.0,45.0,female,Lower-Middle,silver,5.75,321.25,1.0,1.0,8.0,101.9,mobile,0.35299606356838137,Medium
L501265,C100007,MKT2000,2025-05-26,Meta,/new-arrivals,10,64.0,South West,True,24/06/2025,$8.31,10.0,27.0,female,Middle,silver,4.777777777777778,169.88888888888889,4.0,1.0,9.0,46.86,mobile,0.43688726121574817,Medium
L501266,C100979,MKT2016,2025-05-31,CRM,/new-arrivals,0,14.0,North West,True,2025-06-12,3.09,0.0,18.0,female,Low,gold,5.666666666666667,231.33333333333337,3.0,3.0,6.0,79.03999999999999,desktop,0.2069801749870798,Low
L501267,C100416,MKT2009,2025-03-30,Creator,/bundle-offer,5,39.0,South West,True,2025-04-01,26.1,5.0,30.0,female,Middle,bronze,5.444444444444445,207.33333333333337,2.0,1.0,9.0,0.0,mobile,0.37817401725006394,Medium
